token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
9-0	PKP057	9	è	è	linguistic	_	Begin=29.99	_	_	_	_
9-1	PKP057	9	vero	vero	linguistic	_	_	_	_	_	_
9-2	PKP057	9	si	si	linguistic	_	_	_	_	_	_
9-3	PKP057	9	porta	porta	linguistic	_	_	_	_	_	_
9-4	PKP057	9	a	a	linguistic	_	_	_	_	_	_
9-5	PKP057	9	casa	casa	linguistic	_	End=31.07	_	_	_	_
10-0	PKP060	10	((ride))	((ride))	nonverbalbehavior	_	Begin=31.08|End=31.91	_	_	_	_
11-0	PKP060	11	mi	mi	linguistic	_	Begin=33.63	_	_	_	_
11-1	PKP060	11	piace	piace	linguistic	_	_	_	_	_	_
11-2	PKP060	11	un	un	linguistic	_	_	_	_	_	_
11-3	PKP060	11	botto	botto	linguistic	_	_	_	_	_	_
11-4	PKP060	11	questo	questo	linguistic	_	_	_	_	_	_
11-5	PKP060	11	cappuccino	cappuccino	linguistic	_	End=35.0	_	_	_	_
12-0	PKP057	12	mangialo	mangialo	linguistic	_	Begin=35.01	_	_	_	_
12-1	PKP057	12	tu	tu	linguistic	_	End=35.58	_	_	_	_
13-0	PKP057	13	a	a	linguistic	_	Begin=39.65	_	_	_	_
13-1	PKP057	13	me	me	linguistic	_	_	_	_	_	_
13-2	PKP057	13	piace	piace	linguistic	_	_	_	_	_	_
13-3	PKP057	13	un	un	linguistic	_	_	_	_	_	_
13-4	PKP057	13	botto	botto	linguistic	_	_	_	_	_	_
13-5	PKP057	13	quel	quel	linguistic	_	_	_	_	_	_
13-6	PKP057	13	fagiolino	fagiolino	linguistic	_	End=41.07	_	_	_	_
14-0	PKP060	14	come	come	linguistic	_	Begin=43.65	_	_	_	_
14-1	PKP060	14	quelli	quelli	linguistic	_	_	_	_	_	_
14-2	PKP060	14	che	che	linguistic	_	_	_	_	_	_
14-3	PKP060	14	metti	metti	linguistic	_	_	_	_	_	_
14-4	PKP060	14	tu	tu	linguistic	_	_	_	_	_	_
14-5	PKP060	14	nel	nel	linguistic	_	_	_	_	_	_
14-6	PKP060	14	riso	riso	linguistic	_	_	_	_	_	_
14-7	PKP060	14	quando	quando	linguistic	_	_	_	_	_	_
14-8	PKP060	14	andiamo	andiamo	linguistic	_	_	_	_	_	_
14-9	PKP060	14	in	in	linguistic	_	_	_	_	_	_
14-10	PKP060	14	montagna	montagna	linguistic	_	End=45.76	_	_	_	_
15-0	PKP060	15	x	x	unknown	_	Begin=46.8	_	_	_	_
15-1	PKP060	15	nel	nel	linguistic	_	_	_	_	_	_
15-2	PKP060	15	couscous	couscous	linguistic	_	_	_	_	_	_
15-3	PKP060	15	non	non	linguistic	_	_	_	_	_	_
15-4	PKP060	15	nel	nel	linguistic	_	_	_	_	_	_
15-5	PKP060	15	riso	riso	linguistic	_	End=48.21	_	_	_	_
16-0	PKP057	16	ma	ma	linguistic	_	Begin=49.41	_	_	_	_
16-1	PKP057	16	no,	no	linguistic	Intonation=weakly_rising	End=49.74	_	_	_	_
17-0	PKP060	17	gli	gli	linguistic	_	Begin=50.99	_	_	_	_
17-1	PKP060	17	edamame	edamame	linguistic	_	End=51.95	_	_	_	_
18-0	PKP057	18	ma	ma	linguistic	_	Begin=52.07	_	_	_	_
18-1	PKP057	18	non	non	linguistic	_	_	_	_	_	_
18-2	PKP057	18	sono	sono	linguistic	_	_	_	_	_	_
18-3	PKP057	18	quelli	quelli	linguistic	_	_	_	_	_	_
18-4	PKP057	18	((ride))	((ride))	nonverbalbehavior	_	End=53.45	_	_	_	_
19-0	PKP060	19	((ride))	((ride))	nonverbalbehavior	_	Begin=53.45|End=54.0	_	_	_	_
20-0	PKP060	20	vedi,	vedi	linguistic	Intonation=weakly_rising	Begin=57.46	_	_	_	_
20-1	PKP060	20	ti	ti	linguistic	_	_	_	_	_	_
20-2	PKP060	20	ho	ho	linguistic	_	_	_	_	_	_
20-3	PKP060	20	già	già	linguistic	_	_	_	_	_	_
20-4	PKP060	20	tradotto	tradotto	linguistic	_	_	_	_	_	_
20-5	PKP060	20	una	una	linguistic	_	_	_	_	_	_
20-6	PKP060	20	parola	parola	linguistic	_	End=58.67	_	_	_	_
21-0	PKP057	21	esatto	esatto	linguistic	_	Begin=58.86	_	_	_	_
21-1	PKP057	21	((ride))	((ride))	nonverbalbehavior	_	End=60.6	_	_	_	_
22-0	PKP060	22	((ride))	((ride))	nonverbalbehavior	_	Begin=59.55|End=60.36	_	_	_	_
23-0	PKP057	23	((si_schiarisce_la_gola))	((si_schiarisce_la_gola))	nonverbalbehavior	_	Begin=65.0|End=65.3	_	_	_	_
24-0	PKP057	24	ti	ti	linguistic	_	Begin=67.33	_	_	_	_
24-1	PKP057	24	lascio	lascio	linguistic	_	_	_	_	_	_
24-2	PKP057	24	uno	uno	linguistic	_	_	_	_	_	_
24-3	PKP057	24	e	e	linguistic	_	_	_	_	_	_
24-4	PKP057	24	uno	uno	linguistic	_	End=68.76	_	_	_	_
25-0	PKP060	25	troppo	troppo	linguistic	_	Begin=69.46	_	_	_	_
25-1	PKP060	25	gentile	gentile	linguistic	_	End=70.08	_	_	_	_
26-0	PKP060	26	comunque	comunque	linguistic	_	Begin=76.41	_	_	_	_
26-1	PKP060	26	ti	ti	linguistic	_	_	_	_	_	_
26-2	PKP060	26	avverto	avverto	linguistic	_	_	_	_	_	_
26-3	PKP060	26	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
26-4	PKP060	26	stasera	stasera	linguistic	_	_	_	_	_	_
26-5	PKP060	26	ho	ho	linguistic	_	_	_	_	_	_
26-6	PKP060	26	una	una	linguistic	_	_	_	_	_	_
26-7	PKP060	26	fame:	fame	linguistic	_	_	3x1	_	_	_
26-8	PKP060	26	atroce	atroce	linguistic	_	End=78.71	_	_	_	_
27-0	PKP057	27	sì?	sì	linguistic	Intonation=Rising	Begin=78.76|End=79.05	_	_	_	_
28-0	PKP057	28	cos'	cos'	linguistic	SpaceAfter=No	Begin=80.16	_	_	_	_
28-1	PKP057	28	hai	hai	linguistic	_	_	_	_	_	_
28-2	PKP057	28	fatto	fatto	linguistic	_	_	_	_	_	_
28-3	PKP057	28	oggi?	oggi	linguistic	Intonation=Rising	End=80.98	_	_	_	_
29-0	PKP060	29	oggi?	oggi	linguistic	Intonation=Rising	Begin=81.98|End=82.44	_	_	_	_
30-0	PKP057	30	mh	mh	linguistic	_	Begin=82.65|End=82.95	_	_	_	_
31-0	PKP060	31	stamattina	stamattina	linguistic	_	Begin=83.62	_	_	_	_
31-1	PKP060	31	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
31-2	PKP060	31	mi	mi	linguistic	_	_	_	_	_	_
31-3	PKP060	31	sono	sono	linguistic	_	_	_	_	_	_
31-4	PKP060	31	alzato	alzato	linguistic	_	_	_	_	_	_
31-5	PKP060	31	molto	molto	linguistic	_	_	_	_	_	_
31-6	PKP060	31	tardi	tardi	linguistic	_	End=86.48	_	_	_	_
32-0	PKP057	32	mh	mh	linguistic	_	Begin=86.5|End=86.83	_	_	_	_
33-0	PKP060	33	alle	alle	linguistic	_	Begin=87.73	_	_	_	_
33-1	PKP060	33	dieci	dieci	linguistic	_	_	_	_	_	_
33-2	PKP060	33	e	e	linguistic	_	_	_	_	_	_
33-3	PKP060	33	mezzo	mezzo	linguistic	_	End=88.46	_	_	_	_
34-0	PKP057	34	mh	mh	linguistic	_	Begin=88.97|End=89.33	_	_	_	_
35-0	PKP060	35	e	e	linguistic	_	Begin=90.08	_	_	_	_
35-1	PKP060	35	sono	sono	linguistic	_	_	_	_	_	_
35-2	PKP060	35	andato	andato	linguistic	_	_	_	_	_	_
35-3	PKP060	35	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
35-4	PKP060	35	a	a	linguistic	_	_	_	_	_	_
35-5	PKP060	35	fare	fare	linguistic	_	_	_	_	_	_
35-6	PKP060	35	gpl	gpl	linguistic	_	End=91.84	_	_	_	_
36-0	PKP057	36	mh	mh	linguistic	_	Begin=92.12|End=92.46	_	_	_	_
37-0	PKP060	37	per	per	linguistic	_	Begin=92.6	_	_	_	_
37-1	PKP060	37	venire	venire	linguistic	_	_	_	_	_	_
37-2	PKP060	37	qua	qua	linguistic	_	_	_	_	_	_
37-3	PKP060	37	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
37-4	PKP060	37	se	se	linguistic	_	_	_	_	_	_
37-5	PKP060	37	no	no	linguistic	_	_	_	_	_	_
37-6	PKP060	37	rimanevamo	rimanevamo	linguistic	_	_	_	_	_	_
37-7	PKP060	37	a	a	linguistic	_	_	_	_	_	_
37-8	PKP060	37	piedi	piedi	linguistic	_	End=94.63	_	_	_	_
38-0	PKP057	38	((ride))	((ride))	nonverbalbehavior	_	Begin=94.93|End=95.31	_	_	_	_
39-0	PKP060	39	poi	poi	linguistic	_	Begin=98.06	_	_	_	_
39-1	PKP060	39	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
39-2	PKP060	39	sono	sono	linguistic	_	_	_	_	_	_
39-3	PKP060	39	tornato	tornato	linguistic	_	_	_	_	_	_
39-4	PKP060	39	a	a	linguistic	_	_	_	_	_	_
39-5	PKP060	39	casa	casa	linguistic	_	End=100.94	_	_	_	_
40-0	PKP060	40	ho	ho	linguistic	_	Begin=100.96	_	_	_	_
40-1	PKP060	40	pranzato	pranzato	linguistic	_	End=102.58	_	_	_	_
41-0	PKP060	41	ho	ho	linguistic	_	Begin=102.58	_	_	_	_
41-1	PKP060	41	mangiato:	mangiato	linguistic	_	_	7x1	_	_	_
41-2	PKP060	41	la	la	linguistic	_	_	_	_	_	_
41-3	PKP060	41	pasta:	pasta	linguistic	_	_	4x1	_	_	_
41-4	PKP060	41	con	con	linguistic	_	_	_	_	_	_
41-5	PKP060	41	speck	speck	linguistic	_	_	_	_	_	_
41-6	PKP060	41	e	e	linguistic	_	_	_	_	_	_
41-7	PKP060	41	zucca	zucca	linguistic	_	End=107.26	_	_	_	_
42-0	PKP060	42	poi	poi	linguistic	_	Begin=109.19|End=109.68	_	_	_	_
43-0	PKP060	43	poi	poi	linguistic	_	Begin=112.13	_	_	_	_
43-1	PKP060	43	mi	mi	linguistic	_	_	_	_	_	_
43-2	PKP060	43	son	son	linguistic	_	_	_	_	_	_
43-3	PKP060	43	messo	messo	linguistic	_	_	_	_	_	_
43-4	PKP060	43	a	a	linguistic	_	_	_	_	_	_
43-5	PKP060	43	letto	letto	linguistic	_	End=113.46	_	_	_	_
44-0	PKP060	44	e	e	linguistic	_	Begin=113.46	_	_	_	_
44-1	PKP060	44	ho	ho	linguistic	_	_	_	_	_	_
44-2	PKP060	44	dormito	dormito	linguistic	_	_	_	_	_	_
44-3	PKP060	44	ancora	ancora	linguistic	_	_	_	_	_	_
44-4	PKP060	44	perché	perché	linguistic	_	_	_	_	_	_
44-5	PKP060	44	non	non	linguistic	_	_	_	_	_	_
44-6	PKP060	44	mi	mi	linguistic	_	_	_	_	_	_
44-7	PKP060	44	ero	ero	linguistic	_	_	_	_	_	_
44-8	PKP060	44	alzato	alzato	linguistic	_	_	_	_	_	_
44-9	PKP060	44	abbaztanza	abbaztanza	linguistic	_	_	_	_	_	_
44-10	PKP060	44	tardi	tardi	linguistic	_	End=116.02	_	_	_	_
45-0	PKP057	45	((ride))	((ride))	nonverbalbehavior	_	Begin=116.26|End=116.86	_	_	_	_
46-0	PKP060	46	eh:	eh	linguistic	_	Begin=119.6|End=120.54	1x1	_	_	_
47-0	PKP060	47	e	e	linguistic	_	Begin=122.79	_	_	_	_
47-1	PKP060	47	dopo	dopo	linguistic	_	_	_	_	_	_
47-2	PKP060	47	mi	mi	linguistic	_	_	_	_	_	_
47-3	PKP060	47	sono	sono	linguistic	_	_	_	_	_	_
47-4	PKP060	47	messo	messo	linguistic	_	_	_	_	_	_
47-5	PKP060	47	lì	lì	linguistic	_	_	_	_	_	_
47-6	PKP060	47	a	a	linguistic	_	_	_	_	_	_
47-7	PKP060	47	sistemare	sistemare	linguistic	_	_	_	_	_	_
47-8	PKP060	47	quel	quel	linguistic	_	_	_	_	_	_
47-9	PKP060	47	cazzo	cazzo	linguistic	_	_	_	_	_	_
47-10	PKP060	47	di	di	linguistic	_	_	_	_	_	_
47-11	PKP060	47	ore	ore	linguistic	_	_	_	_	_	_
47-12	PKP060	47	del:	del	linguistic	_	End=126.56	2x1	_	_	_
48-0	PKP057	48	del	del	linguistic	_	Begin=126.56	_	_	_	_
48-1	PKP057	48	tirocinio?	tirocinio	linguistic	Intonation=Rising	End=127.49	_	_	_	_
49-0	PKP060	49	del	del	linguistic	_	Begin=127.5	_	_	_	_
49-1	PKP060	49	resoconto	resoconto	linguistic	_	_	_	_	_	_
49-2	PKP060	49	ore,	ore	linguistic	Intonation=weakly_rising	End=128.34	_	_	_	_
50-0	PKP060	50	a	a	linguistic	_	Begin=129.46	_	_	_	_
50-1	PKP060	50	informarmi	informarmi	linguistic	_	_	_	_	_	_
50-2	PKP060	50	un	un	linguistic	_	_	_	_	_	_
50-3	PKP060	50	po'	po'	linguistic	_	_	_	_	_	_
50-4	PKP060	50	sui	sui	linguistic	_	_	_	_	_	_
50-5	PKP060	50	documenti	documenti	linguistic	_	_	_	_	_	_
50-6	PKP060	50	che	che	linguistic	_	_	_	_	_	_
50-7	PKP060	50	devo	devo	linguistic	_	_	_	_	_	_
50-8	PKP060	50	portare	portare	linguistic	_	_	_	_	_	_
50-9	PKP060	50	per	per	linguistic	_	_	_	_	_	_
50-10	PKP060	50	la	la	linguistic	_	_	_	_	_	_
50-11	PKP060	50	tesi,	tesi	linguistic	Intonation=weakly_rising	End=132.045	_	_	_	_
51-0	PKP057	51	mhmh	mhmh	linguistic	_	Begin=132.045|End=132.65	_	_	_	_
52-0	PKP057	52	((ride))	((ride))	nonverbalbehavior	_	Begin=133.98|End=135.03	_	_	_	_
53-0	PKP060	53	e:	e	linguistic	_	Begin=135.54	0x1	_	_	_
53-1	PKP060	53	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
53-2	PKP060	53	e	e	linguistic	_	_	_	_	_	_
53-3	PKP060	53	ho	ho	linguistic	_	_	_	_	_	_
53-4	PKP060	53	perso	perso	linguistic	_	_	_	_	_	_
53-5	PKP060	53	un	un	linguistic	_	_	_	_	_	_
53-6	PKP060	53	botto	botto	linguistic	_	_	_	_	_	_
53-7	PKP060	53	di	di	linguistic	_	_	_	_	_	_
53-8	PKP060	53	tempo	tempo	linguistic	_	End=138.24	_	_	_	_
54-0	PKP057	54	mh:	mh	linguistic	_	Begin=138.27|End=138.67	1x1	_	_	_
55-0	PKP060	55	a	a	linguistic	_	Begin=139.36	_	_	_	_
55-1	PKP060	55	fare	fare	linguistic	_	_	_	_	_	_
55-2	PKP060	55	ehm:	ehm	linguistic	_	_	2x1	_	_	_
55-3	PKP060	55	ho	ho	linguistic	_	_	_	_	_	_
55-4	PKP060	55	fatto	fatto	linguistic	_	_	_	_	_	_
55-5	PKP060	55	mh	mh	linguistic	_	_	_	_	_	_
55-6	PKP060	55	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
55-7	PKP060	55	almeno	almeno	linguistic	_	_	_	_	_	_
55-8	PKP060	55	tre	tre	linguistic	_	_	_	_	_	_
55-9	PKP060	55	conti	conti	linguistic	_	_	_	_	_	_
55-10	PKP060	55	con	con	linguistic	_	_	_	_	_	_
55-11	PKP060	55	la	la	linguistic	_	_	_	_	_	_
55-12	PKP060	55	calcolatrice	calcolatrice	linguistic	_	End=143.3	_	_	_	_
56-0	PKP057	56	mh:	mh	linguistic	_	Begin=143.31|End=143.81	1x1	_	_	_
57-0	PKP060	57	e	e	linguistic	_	Begin=144.86	_	_	_	_
57-1	PKP060	57	nessuno	nessuno	linguistic	_	_	_	_	_	_
57-2	PKP060	57	mi	mi	linguistic	_	_	_	_	_	_
57-3	PKP060	57	è	è	linguistic	_	_	_	_	_	_
57-4	PKP060	57	venuto	venuto	linguistic	_	End=145.93	_	_	_	_
58-0	PKP060	58	poi:	poi	linguistic	_	Begin=149.39|End=149.87	2x1	_	_	_
59-0	PKP060	59	sono	sono	linguistic	_	Begin=151.62	_	_	_	_
59-1	PKP060	59	andato	andato	linguistic	_	_	_	_	_	_
59-2	PKP060	59	a	a	linguistic	_	_	_	_	_	_
59-3	PKP060	59	far	far	linguistic	_	_	_	_	_	_
59-4	PKP060	59	la	la	linguistic	_	_	_	_	_	_
59-5	PKP060	59	doccia	doccia	linguistic	_	_	_	_	_	_
59-6	PKP060	59	alle?	alle	linguistic	Intonation=Rising	End=153.619	_	_	_	_
60-0	PKP060	60	alle	alle	linguistic	_	Begin=153.619	_	_	_	_
60-1	PKP060	60	sei	sei	linguistic	_	_	_	_	_	_
60-2	PKP060	60	e	e	linguistic	_	_	_	_	_	_
60-3	PKP060	60	cinque	cinque	linguistic	_	End=155.446	_	_	_	_
61-0	PKP060	61	((ride))	((ride))	nonverbalbehavior	_	Begin=155.83	_	_	_	_
61-1	PKP060	61	e	e	linguistic	_	_	_	_	_	_
61-2	PKP060	61	dovevo	dovevo	linguistic	_	_	_	_	_	_
61-3	PKP060	61	partire	partire	linguistic	_	_	_	_	_	_
61-4	PKP060	61	alle	alle	linguistic	_	_	_	_	_	_
61-5	PKP060	61	sei	sei	linguistic	_	_	_	_	_	_
61-6	PKP060	61	e	e	linguistic	_	_	_	_	_	_
61-7	PKP060	61	un	un	linguistic	_	_	_	_	_	_
61-8	PKP060	61	quarto	quarto	linguistic	_	End=157.29	_	_	_	_
62-0	PKP057	62	((ride))	((ride))	nonverbalbehavior	_	Begin=157.28|End=158.1	_	_	_	_
63-0	PKP057	63	vedi	vedi	linguistic	_	Begin=163.74	_	_	_	_
63-1	PKP057	63	che	che	linguistic	_	_	_	_	_	_
63-2	PKP057	63	portano	portano	linguistic	_	_	_	_	_	_
63-3	PKP057	63	anche	anche	linguistic	_	_	_	_	_	_
63-4	PKP057	63	la	la	linguistic	_	_	_	_	_	_
63-5	PKP057	63	teiera?	teiera	linguistic	Intonation=Rising	End=165.68	_	_	_	_
64-0	PKP060	64	eh	eh	linguistic	_	Begin=165.68|End=166.0	_	_	_	_
65-0	PKP057	65	buonissimo	buonissimo	linguistic	_	Begin=166.0	_	_	_	_
65-1	PKP057	65	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
65-2	PKP057	65	è	è	linguistic	_	_	_	_	_	_
65-3	PKP057	65	b~	b~	linguistic	Interrupted=Yes	_	_	_	_	_
65-4	PKP057	65	è	è	linguistic	_	_	_	_	_	_
65-5	PKP057	65	stupendo	stupendo	linguistic	_	_	_	_	_	_
65-6	PKP057	65	pasteggiare	pasteggiare	linguistic	_	_	_	_	_	_
65-7	PKP057	65	col	col	linguistic	_	_	_	_	_	_
65-8	PKP057	65	tè	tè	linguistic	_	End=168.95	_	_	_	_
66-0	PKP057	66	è	è	linguistic	_	Begin=170.43	_	_	_	_
66-1	PKP057	66	stupendissimo	stupendissimo	linguistic	_	End=171.38	_	_	_	_
67-0	PKP060	67	io	io	linguistic	_	Begin=172.72	_	_	_	_
67-1	PKP060	67	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
67-2	PKP060	67	avevo	avevo	linguistic	_	_	_	_	_	_
67-3	PKP060	67	mangiato:	mangiato	linguistic	_	_	7x1	_	_	_
67-4	PKP060	67	°mangiato°	mangiato	linguistic	Volume=Low	End=174.786	_	_	_	_
68-0	PKP060	68	avevo	avevo	linguistic	_	Begin=174.786	_	_	_	_
68-1	PKP060	68	bevuto:	bevuto	linguistic	_	_	5x1	_	_	_
68-2	PKP060	68	a	a	linguistic	_	_	_	_	_	_
68-3	PKP060	68	un	un	linguistic	_	_	_	_	_	_
68-4	PKP060	68	pran~	pran~	linguistic	Interrupted=Yes	_	_	_	_	_
68-5	PKP060	68	ehm:	ehm	linguistic	_	_	2x1	_	_	_
68-6	PKP060	68	a	a	linguistic	_	_	_	_	_	_
68-7	PKP060	68	un	un	linguistic	_	_	_	_	_	_
68-8	PKP060	68	pranzo	pranzo	linguistic	_	_	_	_	_	_
68-9	PKP060	68	al	al	linguistic	_	_	_	_	_	_
68-10	PKP060	68	giappo	giappo	linguistic	_	_	_	_	_	_
68-11	PKP060	68	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
68-12	PKP060	68	con	con	linguistic	_	_	_	_	_	_
68-13	PKP060	68	raffa	raffa	linguistic	_	End=178.746	_	_	_	_
69-0	PKP057	69	mh	mh	linguistic	_	Begin=178.96|End=179.26	_	_	_	_
70-0	PKP060	70	al	al	linguistic	_	Begin=179.33	_	_	_	_
70-1	PKP060	70	posto	posto	linguistic	_	_	_	_	_	_
70-2	PKP060	70	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
70-3	PKP060	70	acqua	acqua	linguistic	_	End=180.51	_	_	_	_
71-0	PKP060	71	sarà	sarà	linguistic	_	Begin=182.04	_	_	_	_
71-1	PKP060	71	diverso	diverso	linguistic	_	_	_	_	_	_
71-2	PKP060	71	sicuramente	sicuramente	linguistic	_	_	_	_	_	_
71-3	PKP060	71	questo	questo	linguistic	_	End=183.48	_	_	_	_
72-0	PKP057	72	mh	mh	linguistic	_	Begin=183.63|End=183.93	_	_	_	_
73-0	PKP060	73	scusa,	scusa	linguistic	Intonation=weakly_rising	Begin=184.78|End=185.11	_	_	_	_
74-0	PKP060	74	ci	ci	linguistic	_	Begin=187.06	_	_	_	_
74-1	PKP060	74	porteresti	porteresti	linguistic	_	_	_	_	_	_
74-2	PKP060	74	una	una	linguistic	_	_	_	_	_	_
74-3	PKP060	74	bottiglia	bottiglia	linguistic	_	_	_	_	_	_
74-4	PKP060	74	di:vino,	divino	linguistic	Intonation=weakly_rising	End=188.74	1x1	_	_	_
75-0	PKP060	75	sì	sì	linguistic	_	Begin=189.18|End=189.42	_	_	_	_
76-0	PKP057	76	grazie	grazie	linguistic	_	Begin=189.52|End=189.86	_	_	_	_
77-0	PKP060	77	fatto	fatto	linguistic	_	Begin=191.05|End=191.35	_	_	_	_
78-0	PKP057	78	oh	oh	linguistic	_	Begin=192.02	_	_	_	_
78-1	PKP057	78	yeah	yeah	linguistic	_	End=192.47	_	_	_	_
79-0	PKP060	79	((ride))	((ride))	nonverbalbehavior	_	Begin=192.77|End=193.28	_	_	_	_
80-0	PKP057	80	>allora<	allora	linguistic	_	Begin=200.41	_	Fast=0-6	_	_
80-1	PKP057	80	per	per	linguistic	_	_	_	_	_	_
80-2	PKP057	80	il	il	linguistic	_	_	_	_	_	_
80-3	PKP057	80	primo	primo	linguistic	_	_	_	_	_	_
80-4	PKP057	80	secondo	secondo	linguistic	_	_	_	_	_	_
80-5	PKP057	80	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
80-6	PKP057	80	mi	mi	linguistic	_	_	_	_	_	_
80-7	PKP057	80	sembra	sembra	linguistic	_	_	_	_	_	_
80-8	PKP057	80	di	di	linguistic	_	_	_	_	_	_
80-9	PKP057	80	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
80-10	PKP057	80	spezzare	spezzare	linguistic	_	_	_	_	_	_
80-11	PKP057	80	tipo	tipo	linguistic	_	_	_	_	_	_
80-12	PKP057	80	un	un	linguistic	_	_	_	_	_	_
80-13	PKP057	80	amare~	amare~	linguistic	Interrupted=Yes	_	_	_	_	_
80-14	PKP057	80	un	un	linguistic	_	_	_	_	_	_
80-15	PKP057	80	amaretto	amaretto	linguistic	_	End=206.43	_	_	_	_
81-0	PKP060	81	dopo:	dopo	linguistic	_	Begin=206.48|End=207.06	3x1	_	_	_
82-0	PKP057	82	e	e	linguistic	_	Begin=208.15	_	_	_	_
82-1	PKP057	82	poi	poi	linguistic	_	_	_	_	_	_
82-2	PKP057	82	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
82-3	PKP057	82	sa	sa	linguistic	_	_	_	_	_	_
82-4	PKP057	82	di	di	linguistic	_	_	_	_	_	_
82-5	PKP057	82	prugna	prugna	linguistic	_	End=209.75	_	_	_	_
83-0	PKP060	83	sa	sa	linguistic	_	Begin=211.77	_	_	_	_
83-1	PKP060	83	anche	anche	linguistic	_	_	_	_	_	_
