token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PKP096	0	pino	pino	linguistic	_	Begin=0.26	_	_	_	_
0-1	PKP096	0	ma	ma	linguistic	_	_	_	_	_	_
0-2	PKP096	0	ti	ti	linguistic	_	_	_	_	_	_
0-3	PKP096	0	pesa	pesa	linguistic	_	_	_	_	_	_
0-4	PKP096	0	tanto	tanto	linguistic	_	_	_	_	_	_
0-5	PKP096	0	chiedere	chiedere	linguistic	_	_	_	_	_	_
0-6	PKP096	0	al	al	linguistic	_	_	_	_	_	_
0-7	PKP096	0	macellaio	macellaio	linguistic	_	_	_	_	_	_
0-8	PKP096	0	di	di	linguistic	_	_	_	_	_	_
0-9	PKP096	0	fare	fare	linguistic	_	_	_	_	_	_
0-10	PKP096	0	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
0-11	PKP096	0	ste	ste	linguistic	_	_	_	_	_	_
0-12	PKP096	0	fettine	fettine	linguistic	_	_	_	_	_	_
0-13	PKP096	0	un	un	linguistic	_	_	_	_	_	_
0-14	PKP096	0	po'	po'	linguistic	_	_	_	_	_	_
0-15	PKP096	0	più	più	linguistic	_	_	_	_	_	_
0-16	PKP096	0	sottili,	sottili	linguistic	Intonation=weakly_rising	End=5.259	_	_	_	_
1-0	PKP097	1	>SI<	si	linguistic	Volume=High	Begin=5.259|End=6.073	_	Fast=0-2	_	_
2-0	PKP096	2	a::::::::h	ah	linguistic	_	Begin=6.073|End=6.724	0x8	_	_	_
3-0	PKP095	3	>allor<	allor	linguistic	_	Begin=7.0	_	Fast=0-5	_	_
3-1	PKP095	3	ade(sso)	adesso	linguistic	_	_	_	_	3-6(0)	_
3-2	PKP095	3	i~	i~	linguistic	Interrupted=Yes	_	_	_	_	_
3-3	PKP095	3	>quand<	quand	linguistic	_	_	_	Fast=0-5	_	_
3-4	PKP095	3	io	io	linguistic	_	_	_	_	_	_
3-5	PKP095	3	>qua<	qua	linguistic	_	_	_	Fast=0-3	_	_
3-6	PKP095	3	telefono,	telefono	linguistic	Intonation=weakly_rising	End=9.224	_	_	_	_
4-0	PKP096	4	m::::::::::h	mh	linguistic	_	Begin=9.229|End=10.318	0x10	_	_	_
5-0	PKP095	5	e	e	linguistic	_	Begin=10.328	_	_	_	_
5-1	PKP095	5	dico	dico	linguistic	_	_	_	_	_	_
5-2	PKP095	5	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
5-3	PKP095	5	telegraficamente	telegraficamente	linguistic	_	_	_	_	_	_
5-4	PKP095	5	preparami	preparami	linguistic	_	_	_	_	_	_
5-5	PKP095	5	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
5-6	PKP095	5	le	le	linguistic	_	_	_	_	_	_
5-7	PKP095	5	le	le	linguistic	_	_	_	_	_	_
5-8	PKP095	5	le~	le~	linguistic	Interrupted=Yes	_	_	_	_	_
5-9	PKP095	5	[le	le	linguistic	_	_	_	_	_	0-2(0)
5-10	PKP095	5	le	le	linguistic	_	_	_	_	_	0-2(0)
5-11	PKP095	5	cotolette]	cotolette	linguistic	_	End=14.541	_	_	_	0-9(0)
6-0	PKP096	6	[e	e	linguistic	_	Begin=13.143	_	_	_	0-1(0)
6-1	PKP096	6	fai	fai	linguistic	_	_	_	_	_	0-3(0)
6-2	PKP096	6	male]	male	linguistic	_	_	_	_	_	0-4(0)
6-3	PKP096	6	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
6-4	PKP096	6	perché	perché	linguistic	_	_	_	_	_	_
6-5	PKP096	6	devi	devi	linguistic	_	_	_	_	_	_
6-6	PKP096	6	essere	essere	linguistic	_	_	_	_	_	_
6-7	PKP096	6	dettagliato.	dettagliato	linguistic	Intonation=Falling	End=16.536	_	_	_	_
7-0	PKP095	7	non	non	linguistic	_	Begin=17.501	_	_	_	_
7-1	PKP095	7	posso	posso	linguistic	_	_	_	_	_	_
7-2	PKP095	7	essere	essere	linguistic	_	_	_	_	_	_
7-3	PKP095	7	dettagliato	dettagliato	linguistic	_	_	_	_	_	_
7-4	PKP095	7	perché	perché	linguistic	_	_	_	_	_	_
7-5	PKP095	7	quello	quello	linguistic	_	_	_	_	_	_
7-6	PKP095	7	li'	li'	linguistic	Truncated=Yes	_	_	_	_	_
7-7	PKP095	7	dice	dice	linguistic	_	_	_	_	_	_
7-8	PKP095	7	che	che	linguistic	_	_	_	_	_	_
7-9	PKP095	7	ha	ha	linguistic	_	_	_	_	_	_
7-10	PKP095	7	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
7-11	PKP095	7	ha	ha	linguistic	_	_	_	_	_	_
7-12	PKP095	7	ha	ha	linguistic	_	_	_	_	_	_
7-13	PKP095	7	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
7-14	PKP095	7	le	le	linguistic	_	_	_	_	_	_
7-15	PKP095	7	persone	persone	linguistic	_	_	_	_	_	_
7-16	PKP095	7	al	al	linguistic	_	_	_	_	_	_
7-17	PKP095	7	banco	banco	linguistic	_	_	_	_	_	_
7-18	PKP095	7	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
7-19	PKP095	7	e	e	linguistic	_	_	_	_	_	_
7-20	PKP095	7	[quindi	quindi	linguistic	_	_	_	_	_	0-6(1)
7-21	PKP095	7	non	non	linguistic	_	_	_	_	_	0-3(1)
7-22	PKP095	7	mi	mi	linguistic	_	_	_	_	_	0-2(1)
7-23	PKP095	7	può	può	linguistic	_	_	_	_	_	0-3(1)
7-24	PKP095	7	servire	servire	linguistic	_	_	_	_	_	0-7(1)
7-25	PKP095	7	piu'	piu'	linguistic	Truncated=Yes	_	_	_	_	0-4(1)
7-26	PKP095	7	di	di	linguistic	_	_	_	_	_	0-2(1)
7-27	PKP095	7	tanto].	tanto	linguistic	Intonation=Falling	End=25.01	_	_	_	0-5(1)
8-0	PKP096	8	[e::h	eh	linguistic	_	Begin=23.95	0x2	_	_	0-2(1)
8-1	PKP096	8	e::h	eh	linguistic	_	_	0x2	_	_	0-2(1)
8-2	PKP096	8	e::h]	eh	linguistic	_	End=25.825	0x2	_	_	0-2(1)
9-0	PKP095	9	[eh]	eh	linguistic	_	Begin=26.001|End=26.889	_	_	_	0-2(?)
10-0	PKP095	10	quindi	quindi	linguistic	_	Begin=27.788	_	_	_	_
10-1	PKP095	10	>io<	io	linguistic	_	_	_	Fast=0-2	_	_
10-2	PKP095	10	sono	sono	linguistic	_	_	_	_	_	_
10-3	PKP095	10	costretto	costretto	linguistic	_	_	_	_	_	_
10-4	PKP095	10	ad	ad	linguistic	_	_	_	_	_	_
10-5	PKP095	10	essere::	essere	linguistic	_	_	5x2	_	_	_
10-6	PKP095	10	t	t	linguistic	_	_	_	_	_	_
10-7	PKP095	10	telegrafico	telegrafico	linguistic	_	End=31.188	_	_	_	_
11-0	PKP096	11	dove	dove	linguistic	_	Begin=39.293	_	_	_	_
11-1	PKP096	11	qui?	qui	linguistic	Intonation=Rising	End=39.81	_	_	_	_
12-0	PKP095	12	in	in	linguistic	_	Begin=40.293	_	_	_	_
12-1	PKP095	12	francia	francia	linguistic	_	End=40.963	_	_	_	_
13-0	PKP096	13	finalmente	finalmente	linguistic	_	Begin=41.851	_	_	_	_
13-1	PKP096	13	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
13-2	PKP096	13	hanno	hanno	linguistic	_	_	_	_	_	_
13-3	PKP096	13	capito	capito	linguistic	_	_	_	_	_	_
13-4	PKP096	13	in	in	linguistic	_	_	_	_	_	_
13-5	PKP096	13	francia.	francia	linguistic	Intonation=Falling	End=43.906	_	_	_	_
14-0	PKP096	14	mannaggia	mannaggia	linguistic	_	Begin=45.426	_	_	_	_
14-1	PKP096	14	a	a	linguistic	_	_	_	_	_	_
14-2	PKP096	14	sti	sti	linguistic	_	_	_	_	_	_
14-3	PKP096	14	ristoranti,	ristoranti	linguistic	Intonation=weakly_rising	End=47.006	_	_	_	_
15-0	PKP096	15	rossi	rossi	linguistic	_	Begin=57.241	_	_	_	_
15-1	PKP096	15	insegnava	insegnava	linguistic	_	_	_	_	_	_
15-2	PKP096	15	a	a	linguistic	_	_	_	_	_	_
15-3	PKP096	15	fare	fare	linguistic	_	_	_	_	_	_
15-4	PKP096	15	i::::	i	linguistic	_	_	0x4	_	_	_
15-5	PKP096	15	i:::	i	linguistic	_	_	0x3	_	_	_
15-6	PKP096	15	mh:	mh	linguistic	_	_	1x1	_	_	_
15-7	PKP096	15	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
15-8	PKP096	15	i	i	linguistic	_	_	_	_	_	_
15-9	PKP096	15	tarallini:	tarallini	linguistic	_	_	8x1	_	_	_
15-10	PKP096	15	col	col	linguistic	_	_	_	_	_	_
15-11	PKP096	15	vino	vino	linguistic	_	_	_	_	_	_
15-12	PKP096	15	in	in	linguistic	_	_	_	_	_	_
15-13	PKP096	15	casa	casa	linguistic	_	End=63.611	_	_	_	_
16-0	PKP095	16	mo	mo	linguistic	_	Begin=63.957	_	_	_	_
16-1	PKP095	16	si	si	linguistic	_	_	_	_	_	_
16-2	PKP095	16	è	è	linguistic	_	_	_	_	_	_
16-3	PKP095	16	dimesso	dimesso	linguistic	_	_	_	_	_	_
16-4	PKP095	16	ros~	ros~	linguistic	Interrupted=Yes	End=64.985	_	_	_	_
17-0	PKP096	17	insegnava	insegnava	linguistic	_	Begin=65.036	_	_	_	_
17-1	PKP096	17	alle	alle	linguistic	_	_	_	_	_	_
17-2	PKP096	17	massaie	massaie	linguistic	_	End=66.316	_	_	_	_
18-0	PKP097	18	mo	mo	linguistic	_	Begin=66.584	_	_	_	_
18-1	PKP097	18	è	è	linguistic	_	_	_	_	_	_
18-2	PKP097	18	c	c	linguistic	_	_	_	_	_	_
18-3	PKP097	18	è	è	linguistic	_	_	_	_	_	_
18-4	PKP097	18	[consigliere	consigliere	linguistic	_	_	_	_	_	0-11(2)
18-5	PKP097	18	regionale	regionale	linguistic	_	_	_	_	_	0-9(2)
18-6	PKP097	18	mi	mi	linguistic	_	_	_	_	_	0-2(2)
18-7	PKP097	18	sa]	sa	linguistic	_	End=69.461	_	_	_	0-2(2)
19-0	PKP095	19	[si	si	linguistic	_	Begin=67.122	_	_	_	0-2(2)
19-1	PKP095	19	è	è	linguistic	_	_	_	_	_	0-1(2)
19-2	PKP095	19	dimesso	dimesso	linguistic	_	_	_	_	_	0-7(2)
19-3	PKP095	19	rossi],	rossi	linguistic	Intonation=weakly_rising	End=68.397	_	_	_	0-5(2)
20-0	PKP095	20	è	è	linguistic	_	Begin=70.51	_	_	_	_
20-1	PKP095	20	stato	stato	linguistic	_	_	_	_	_	_
20-2	PKP095	20	eletto	eletto	linguistic	_	_	_	_	_	_
20-3	PKP095	20	consigliere	consigliere	linguistic	_	_	_	_	_	_
20-4	PKP095	20	region[ale]?	regionale	linguistic	Intonation=Rising	End=71.801	_	_	_	6-9(?)
21-0	PKP097	21	mi	mi	linguistic	_	Begin=72.006	_	_	_	_
21-1	PKP097	21	sa	sa	linguistic	_	_	_	_	_	_
21-2	PKP097	21	che	che	linguistic	_	_	_	_	_	_
21-3	PKP097	21	è	è	linguistic	_	_	_	_	_	_
21-4	PKP097	21	uscito	uscito	linguistic	_	End=72.38	_	_	_	_
22-0	PKP096	22	sì	sì	linguistic	_	Begin=72.57	_	_	_	_
22-1	PKP096	22	sì	sì	linguistic	_	End=73.279	_	_	_	_
23-0	PKP095	23	e	e	linguistic	_	Begin=79.006	_	_	_	_
23-1	PKP095	23	scusa	scusa	linguistic	_	_	_	_	_	_
23-2	PKP095	23	e	e	linguistic	_	_	_	_	_	_
23-3	PKP095	23	adesso	adesso	linguistic	_	_	_	_	_	_
23-4	PKP095	23	chi	chi	linguistic	_	_	_	_	_	_
23-5	PKP095	23	chi	chi	linguistic	_	_	_	_	_	_
23-6	PKP095	23	farà	farà	linguistic	_	_	_	_	_	_
23-7	PKP095	23	i	i	linguistic	_	_	_	_	_	_
23-8	PKP095	23	tarallini,	tarallini	linguistic	Intonation=weakly_rising	_	_	_	_	_
23-9	PKP095	23	più	più	linguistic	_	_	_	_	_	_
23-10	PKP095	23	non	non	linguistic	_	_	_	_	_	_
23-11	PKP095	23	li	li	linguistic	_	_	_	_	_	_
23-12	PKP095	23	farà	farà	linguistic	_	_	_	_	_	_
23-13	PKP095	23	più	più	linguistic	_	_	_	_	_	_
23-14	PKP095	23	nessuno	nessuno	linguistic	_	_	_	_	_	_
23-15	PKP095	23	in	in	linguistic	_	_	_	_	_	_
23-16	PKP095	23	casa	casa	linguistic	_	End=82.361	_	_	_	_
24-0	PKP097	24	no	no	linguistic	_	Begin=82.424	_	_	_	_
24-1	PKP097	24	ma	ma	linguistic	_	_	_	_	_	_
24-2	PKP097	24	tanto	tanto	linguistic	_	_	_	_	_	_
24-3	PKP097	24	il	il	linguistic	_	_	_	_	_	_
24-4	PKP097	24	lavoro	lavoro	linguistic	_	_	_	_	_	_
24-5	PKP097	24	è	è	linguistic	_	_	_	_	_	_
24-6	PKP097	24	lo	lo	linguistic	_	_	_	_	_	_
24-7	PKP097	24	stesso	stesso	linguistic	_	_	_	_	_	_
24-8	PKP097	24	più	più	linguistic	_	_	_	_	_	_
24-9	PKP097	24	o	o	linguistic	_	_	_	_	_	_
24-10	PKP097	24	meno	meno	linguistic	_	_	_	_	_	_
24-11	PKP097	24	xxx	x	unknown	_	_	_	_	_	_
24-12	PKP097	24	ha	ha	linguistic	_	_	_	_	_	_
24-13	PKP097	24	molto	molto	linguistic	_	_	_	_	_	_
24-14	PKP097	24	tempo	tempo	linguistic	_	_	_	_	_	_
24-15	PKP097	24	libero	libero	linguistic	_	_	_	_	_	_
24-16	PKP097	24	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
24-17	PKP097	24	quindi,	quindi	linguistic	Intonation=weakly_rising	End=87.226	_	_	_	_
25-0	PKP096	25	((ride))	((ride))	nonverbalbehavior	_	Begin=86.876|End=89.092	_	_	_	_
26-0	PKP097	26	tra	tra	linguistic	_	Begin=88.119	_	_	_	_
26-1	PKP097	26	sindaco	sindaco	linguistic	_	_	_	_	_	_
26-2	PKP097	26	e	e	linguistic	_	_	_	_	_	_
26-3	PKP097	26	consigliere	consigliere	linguistic	_	_	_	_	_	_
26-4	PKP097	26	regio[nale],	regionale	linguistic	Intonation=weakly_rising	End=90.0	_	_	_	5-9(?)
27-0	PKP096	27	farà	farà	linguistic	_	Begin=90.06	_	_	_	_
27-1	PKP096	27	un	un	linguistic	_	_	_	_	_	_
27-2	PKP096	27	gran	gran	linguistic	_	_	_	_	_	_
27-3	PKP096	27	ventaglio	ventaglio	linguistic	_	_	_	_	_	_
27-4	PKP096	27	di	di	linguistic	_	_	_	_	_	_
27-5	PKP096	27	dolci	dolci	linguistic	_	_	_	_	_	_
27-6	PKP096	27	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
27-7	PKP096	27	[avrà]	avrà	linguistic	_	_	_	_	_	0-4(3)
27-8	PKP096	27	una	una	linguistic	_	_	_	_	_	_
27-9	PKP096	27	grande:	grande	linguistic	_	End=93.0	5x1	_	_	_
28-0	PKP097	28	[si::].	si	linguistic	Intonation=Falling	Begin=91.779|End=92.3	1x2	_	_	0-2(3)
29-0	PKP096	29	quest'	quest'	linguistic	SpaceAfter=No	Begin=104.0	_	_	_	_
29-1	PKP096	29	anno	anno	linguistic	_	_	_	_	_	_
29-2	PKP096	29	niente	niente	linguistic	_	_	_	_	_	_
29-3	PKP096	29	pupirati,	pupirati	linguistic	Intonation=weakly_rising	End=105.783	_	_	_	_
30-0	PKP097	30	uno	uno	linguistic	_	Begin=105.783	_	_	_	_
30-1	PKP097	30	schifo.	schifo	linguistic	Intonation=Falling	End=107.267	_	_	_	_
31-0	PKP096	31	e:h	eh	linguistic	_	Begin=108.724	0x1	_	_	_
31-1	PKP096	31	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
31-2	PKP096	31	glielo	glielo	linguistic	_	_	_	_	_	_
31-3	PKP096	31	devo	devo	linguistic	_	_	_	_	_	_
31-4	PKP096	31	dire	dire	linguistic	_	_	_	_	_	_
31-5	PKP096	31	ad	ad	linguistic	_	_	_	_	_	_
31-6	PKP096	31	antonio	antonio	linguistic	_	_	_	_	_	_
31-7	PKP096	31	che	che	linguistic	_	_	_	_	_	_
31-8	PKP096	31	non	non	linguistic	_	_	_	_	_	_
31-9	PKP096	31	ci	ci	linguistic	_	_	_	_	_	_
31-10	PKP096	31	ha	ha	linguistic	_	_	_	_	_	_
31-11	PKP096	31	portato	portato	linguistic	_	_	_	_	_	_
31-12	PKP096	31	i	i	linguistic	_	_	_	_	_	_
31-13	PKP096	31	pupirati,	pupirati	linguistic	Intonation=weakly_rising	End=112.552	_	_	_	_
32-0	PKP096	32	((ride))	((ride))	nonverbalbehavior	_	Begin=115.013|End=115.914	_	_	_	_
33-0	PKP097	33	io	io	linguistic	_	Begin=117.058	_	_	_	_
33-1	PKP097	33	non	non	linguistic	_	_	_	_	_	_
33-2	PKP097	33	li	li	linguistic	_	_	_	_	_	_
33-3	PKP097	33	ho	ho	linguistic	_	_	_	_	_	_
33-4	PKP097	33	visti	visti	linguistic	_	_	_	_	_	_
33-5	PKP097	33	in	in	linguistic	_	_	_	_	_	_
33-6	PKP097	33	giro	giro	linguistic	_	_	_	_	_	_
33-7	PKP097	33	veramen~.	veramen~	linguistic	Intonation=Falling	End=118.594	_	_	_	_
34-0	PKP096	34	non	non	linguistic	_	Begin=118.864	_	_	_	_
34-1	PKP096	34	li	li	linguistic	_	_	_	_	_	_
34-2	PKP096	34	hai	hai	linguistic	_	_	_	_	_	_
34-3	PKP096	34	visti,	visti	linguistic	Intonation=weakly_rising	End=119.617	_	_	_	_
35-0	PKP096	35	[vabbè	vabbè	linguistic	_	Begin=124.984	_	_	_	0-5(4)
35-1	PKP096	35	li	li	linguistic	_	_	_	_	_	0-2(4)
35-2	PKP096	35	mangeremo	mangeremo	linguistic	_	_	_	_	_	0-9(4)
35-3	PKP096	35	a	a	linguistic	_	_	_	_	_	0-1(4)
35-4	PKP096	35	natale]	natale	linguistic	_	End=126.666	_	_	_	0-6(4)
36-0	PKP095	36	ah	ah	linguistic	_	Begin=124.984	_	_	_	_
36-1	PKP095	36	[co	co	linguistic	_	_	_	_	_	0-2(4)
36-2	PKP095	36	cinque~]	cinque~	linguistic	Interrupted=Yes	End=125.999	_	_	_	0-7(4)
37-0	PKP095	37	ah	ah	linguistic	_	Begin=126.564	_	_	_	_
37-1	PKP095	37	grazie	grazie	linguistic	_	_	_	_	_	_
37-2	PKP095	37	xx	x	unknown	_	_	_	_	_	_
37-3	PKP095	37	co	co	linguistic	_	_	_	_	_	_
37-4	PKP095	37	cinquecento	cinquecento	linguistic	_	_	_	_	_	_
37-5	PKP095	37	euro	euro	linguistic	_	_	_	_	_	_
37-6	PKP095	37	s~	s~	linguistic	Interrupted=Yes	_	_	_	_	_
37-7	PKP095	37	può	può	linguistic	_	_	_	_	_	_
37-8	PKP095	37	si	si	linguistic	_	_	_	_	_	_
37-9	PKP095	37	può	può	linguistic	_	_	_	_	_	_
37-10	PKP095	37	comprare	comprare	linguistic	_	_	_	_	_	_
37-11	PKP095	37	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
37-12	PKP095	37	ottima	ottima	linguistic	_	_	_	_	_	_
37-13	PKP095	37	bicicletta	bicicletta	linguistic	_	End=131.065	_	_	_	_
38-0	PKP096	38	[sì]	sì	linguistic	_	Begin=132.0|End=132.97	_	_	_	0-2(6)
39-0	PKP095	39	[cinquecento	cinquecento	linguistic	_	Begin=132.0	_	_	_	0-11(6)
39-1	PKP095	39	euro]	euro	linguistic	_	End=133.42	_	_	_	0-4(6)
40-0	PKP096	40	[si]	si	linguistic	_	Begin=133.728	_	_	_	0-2(?)
40-1	PKP096	40	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
40-2	PKP096	40	soprattutto	soprattutto	linguistic	_	_	_	_	_	_
40-3	PKP096	40	se	se	linguistic	_	_	_	_	_	_
40-4	PKP096	40	hanno	hanno	linguistic	_	_	_	_	_	_
40-5	PKP096	40	fatto	fatto	linguistic	_	_	_	_	_	_
40-6	PKP096	40	[di	di	linguistic	_	_	_	_	_	0-2(?)
40-7	PKP096	40	nuovo	nuovo	linguistic	_	_	_	_	_	0-5(?)
40-8	PKP096	40	la	la	linguistic	_	_	_	_	_	0-2(?)
40-9	PKP096	40	passerella]	passerella	linguistic	_	_	_	_	_	0-10(?)
40-10	PKP096	40	ciclabile	ciclabile	linguistic	_	End=137.137	_	_	_	_
41-0	PKP095	41	[eh	eh	linguistic	_	Begin=136.008	_	_	_	0-2(7)
41-1	PKP095	41	eh]	eh	linguistic	_	End=137.1	_	_	_	0-2(7)
42-0	PKP096	42	al	al	linguistic	_	Begin=138.118	_	_	_	_
42-1	PKP096	42	mare	mare	linguistic	_	End=138.851	_	_	_	_
43-0	PKP096	43	sai	sai	linguistic	_	Begin=140.619	_	_	_	_
43-1	PKP096	43	com'	com'	linguistic	SpaceAfter=No	_	_	_	_	_
43-2	PKP096	43	è	è	linguistic	_	_	_	_	_	_
43-3	PKP096	43	utile	utile	linguistic	_	End=141.648	_	_	_	_
44-0	PKP097	44	così	così	linguistic	_	Begin=188.308	_	_	_	_
44-1	PKP097	44	puoi	puoi	linguistic	_	_	_	_	_	_
44-2	PKP097	44	acquistare	acquistare	linguistic	_	_	_	_	_	_
44-3	PKP097	44	una	una	linguistic	_	_	_	_	_	_
44-4	PKP097	44	bicicletta	bicicletta	linguistic	_	_	_	_	_	_
44-5	PKP097	44	che	che	linguistic	_	_	_	_	_	_
44-6	PKP097	44	ti	ti	linguistic	_	_	_	_	_	_
44-7	PKP097	44	permetta	permetta	linguistic	_	_	_	_	_	_
44-8	PKP097	44	di	di	linguistic	_	_	_	_	_	_
44-9	PKP097	44	non	non	linguistic	_	_	_	_	_	_
44-10	PKP097	44	cadere	cadere	linguistic	_	End=192.187	_	_	_	_
45-0	PKP096	45	sì	sì	linguistic	_	Begin=193.272	_	_	_	_
45-1	PKP096	45	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
45-2	PKP096	45	che	che	linguistic	_	_	_	_	_	_
45-3	PKP096	45	ti	ti	linguistic	_	_	_	_	_	_
45-4	PKP096	45	tiene	tiene	linguistic	_	_	_	_	_	_
45-5	PKP096	45	a	a	linguistic	_	_	_	_	_	_
45-6	PKP096	45	piombo,	piombo	linguistic	Intonation=weakly_rising	End=195.277	_	_	_	_
46-0	PKP096	46	a	a	linguistic	_	Begin=195.839	_	_	_	_
46-1	PKP096	46	piombo	piombo	linguistic	_	_	_	_	_	_
46-2	PKP096	46	sul	sul	linguistic	_	_	_	_	_	_
46-3	PKP096	46	sedile.	sedile	linguistic	Intonation=Falling	End=197.355	_	_	_	_
47-0	PKP097	47	con	con	linguistic	_	Begin=197.372	_	_	_	_
47-1	PKP097	47	delle	delle	linguistic	_	_	_	_	_	_
47-2	PKP097	47	ruote	ruote	linguistic	_	_	_	_	_	_
47-3	PKP097	47	grasse	grasse	linguistic	_	End=199.147	_	_	_	_
48-0	PKP096	48	((ride))	((ride))	nonverbalbehavior	_	Begin=201.284|End=202.778	_	_	_	_
49-0	PKP096	49	ti	ti	linguistic	_	Begin=237.406	_	_	_	_
49-1	PKP096	49	piace?	piace	linguistic	Intonation=Rising	End=238.704	_	_	_	_
50-0	PKP096	50	l'	l'	linguistic	SpaceAfter=No	Begin=241.23	_	_	_	_
50-1	PKP096	50	ho	ho	linguistic	_	_	_	_	_	_
50-2	PKP096	50	cucinata	cucinata	linguistic	_	_	_	_	_	_
50-3	PKP096	50	bene?	bene	linguistic	Intonation=Rising	End=242.44	_	_	_	_
51-0	PKP097	51	boh	boh	linguistic	_	Begin=242.47|End=242.938	_	_	_	_
52-0	PKP095	52	benissimo	benissimo	linguistic	_	Begin=242.959|End=244.228	_	_	_	_
53-0	PKP096	53	e	e	linguistic	_	Begin=251.24	_	_	_	_
53-1	PKP096	53	comunque	comunque	linguistic	_	End=252.413	_	_	_	_
54-0	PKP096	54	dobbiamo	dobbiamo	linguistic	_	Begin=254.501	_	_	_	_
54-1	PKP096	54	essere	essere	linguistic	_	_	_	_	_	_
54-2	PKP096	54	più	più	linguistic	_	_	_	_	_	_
54-3	PKP096	54	dettagliati	dettagliati	linguistic	_	_	_	_	_	_
54-4	PKP096	54	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
54-5	PKP096	54	VELOCI	veloci	linguistic	Volume=High	_	_	_	_	_
54-6	PKP096	54	telegrafici	telegrafici	linguistic	_	_	_	_	_	_
54-7	PKP096	54	ma	ma	linguistic	_	_	_	_	_	_
54-8	PKP096	54	dettagliati.	dettagliati	linguistic	Intonation=Falling	End=258.846	_	_	_	_
55-0	PKP096	55	la	la	linguistic	_	Begin=262.005	_	_	_	_
55-1	PKP096	55	prossima	prossima	linguistic	_	_	_	_	_	_
55-2	PKP096	55	volta	volta	linguistic	_	End=263.972	_	_	_	_
56-0	PKP095	56	eh	eh	linguistic	_	Begin=264.104	_	_	_	_
56-1	PKP095	56	adesso	adesso	linguistic	_	_	_	_	_	_
56-2	PKP095	56	ne	ne	linguistic	_	_	_	_	_	_
56-3	PKP095	56	venderanno	venderanno	linguistic	_	_	_	_	_	_
56-4	PKP095	56	parecchi	parecchi	linguistic	_	_	_	_	_	_
56-5	PKP095	56	di	di	linguistic	_	_	_	_	_	_
56-6	PKP095	56	libri	libri	linguistic	_	_	_	_	_	_
56-7	PKP095	56	perché	perché	linguistic	_	_	_	_	_	_
56-8	PKP095	56	(l)a	la	linguistic	_	_	_	_	0-1(0)	_
56-9	PKP095	56	gente	gente	linguistic	_	_	_	_	_	_
56-10	PKP095	56	adesso	adesso	linguistic	_	_	_	_	_	_
56-11	PKP095	56	la	la	linguistic	_	_	_	_	_	_
56-12	PKP095	56	gente	gente	linguistic	_	_	_	_	_	_
56-13	PKP095	56	co(n)	con	linguistic	_	_	_	_	2-3(1)	_
56-14	PKP095	56	lockdown	lockdown	linguistic	_	_	_	_	_	_
56-15	PKP095	56	sarà	sarà	linguistic	_	_	_	_	_	_
56-16	PKP095	56	[costretta]	costretta	linguistic	_	_	_	_	_	0-9(8)
56-17	PKP095	56	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
56-18	PKP095	56	a	a	linguistic	_	_	_	_	_	_
56-19	PKP095	56	stare	stare	linguistic	_	_	_	_	_	_
56-20	PKP095	56	in	in	linguistic	_	_	_	_	_	_
56-21	PKP095	56	casa	casa	linguistic	_	_	_	_	_	_
56-22	PKP095	56	a	a	linguistic	_	_	_	_	_	_
56-23	PKP095	56	legge~	legge~	linguistic	Interrupted=Yes	End=270.215	_	_	_	_
57-0	PKP097	57	[e:h]	eh	linguistic	_	Begin=268.721|End=269.265	0x1	_	_	0-2(8)
58-0	PKP097	58	io	io	linguistic	_	Begin=270.337	_	_	_	_
58-1	PKP097	58	penso	penso	linguistic	_	_	_	_	_	_
58-2	PKP097	58	che	che	linguistic	_	_	_	_	_	_
58-3	PKP097	58	venderanno	venderanno	linguistic	_	_	_	_	_	_
58-4	PKP097	58	molte	molte	linguistic	_	_	_	_	_	_
58-5	PKP097	58	mascherine	mascherine	linguistic	_	_	_	_	_	_
58-6	PKP097	58	invece	invece	linguistic	_	End=272.738	_	_	_	_
59-0	PKP096	59	((ride))	((ride))	nonverbalbehavior	_	Begin=272.778|End=273.238	_	_	_	_
60-0	PKP097	60	per	per	linguistic	_	Begin=273.5	_	_	_	_
60-1	PKP097	60	andare	andare	linguistic	_	_	_	_	_	_
60-2	PKP097	60	a	a	linguistic	_	_	_	_	_	_
60-3	PKP097	60	fa	fa	linguistic	_	_	_	_	_	_
