token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
23-1	PKP005	23	vuole	vuole	linguistic	_	_	_	_	_	_
23-2	PKP005	23	il	il	linguistic	_	_	_	_	_	_
23-3	PKP005	23	vino?	vino	linguistic	Intonation=Rising	End=54.99	_	_	_	_
24-0	PKP004	24	io	io	linguistic	_	Begin=56.025	_	_	_	_
24-1	PKP004	24	no	no	linguistic	_	_	_	_	_	_
24-2	PKP004	24	grazie	grazie	linguistic	_	End=57.08	_	_	_	_
25-0	PKP001	25	no	no	linguistic	_	Begin=57.136	_	_	_	_
25-1	PKP001	25	no,	no	linguistic	Intonation=weakly_rising	_	_	_	_	_
25-2	PKP001	25	no,	no	linguistic	Intonation=weakly_rising	End=57.85	_	_	_	_
26-0	PKP003	26	no,	no	linguistic	Intonation=weakly_rising	Begin=57.878|End=58.457	_	_	_	_
27-0	PKP001	27	io,	io	linguistic	Intonation=weakly_rising	Begin=59.542	_	_	_	_
27-1	PKP001	27	>non	non	linguistic	_	_	_	Fast=0-3	_	_
27-2	PKP001	27	ho<	ho	linguistic	_	_	_	Fast=0-2	_	_
27-3	PKP001	27	il	il	linguistic	_	_	_	_	_	_
27-4	PKP001	27	bicchiere	bicchiere	linguistic	_	End=60.614	_	_	_	_
28-0	PKP004	28	come	come	linguistic	_	Begin=60.633	_	_	_	_
28-1	PKP004	28	non	non	linguistic	_	_	_	_	_	_
28-2	PKP004	28	hai	hai	linguistic	_	_	_	_	_	_
28-3	PKP004	28	il	il	linguistic	_	_	_	_	_	_
28-4	PKP004	28	bicchiere?	bicchiere	linguistic	Intonation=Rising	_	_	_	_	_
28-5	PKP004	28	li	li	linguistic	_	_	_	_	_	_
28-6	PKP004	28	>avevo	avevo	linguistic	_	_	_	Fast=0-5	_	_
28-7	PKP004	28	messi<	messi	linguistic	_	_	_	Fast=0-5	_	_
28-8	PKP004	28	E'	e'	linguistic	Truncated=Yes|Volume=High	_	_	_	_	_
28-9	PKP004	28	LUI	lui	linguistic	Volume=High	_	_	_	_	_
28-10	PKP004	28	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
28-11	PKP004	28	lui	lui	linguistic	_	_	_	_	_	_
28-12	PKP004	28	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
28-13	PKP004	28	ha	ha	linguistic	_	_	_	_	_	_
28-14	PKP004	28	preso	preso	linguistic	_	End=64.209	_	_	_	_
29-0	PKP001	29	vi	vi	linguistic	_	Begin=64.211	_	_	_	_
29-1	PKP001	29	siete	siete	linguistic	_	_	_	_	_	_
29-2	PKP001	29	dimenticati	dimenticati	linguistic	_	_	_	_	_	_
29-3	PKP001	29	di	di	linguistic	_	_	_	_	_	_
29-4	PKP001	29	me,	me	linguistic	Intonation=weakly_rising	End=65.73	_	_	_	_
30-0	PKP004	30	no	no	linguistic	_	Begin=66.009	_	_	_	_
30-1	PKP004	30	lui	lui	linguistic	_	_	_	_	_	_
30-2	PKP004	30	in	in	linguistic	_	_	_	_	_	_
30-3	PKP004	30	genere	genere	linguistic	_	_	_	_	_	_
30-4	PKP004	30	prende	prende	linguistic	_	_	_	_	_	_
30-5	PKP004	30	la	la	linguistic	_	_	_	_	_	_
30-6	PKP004	30	tazza	tazza	linguistic	_	_	_	_	_	_
30-7	PKP004	30	con	con	linguistic	_	_	_	_	_	_
30-8	PKP004	30	le	le	linguistic	_	_	_	_	_	_
30-9	PKP004	30	pesche	pesche	linguistic	_	End=68.721	_	_	_	_
31-0	PKP001	31	ah	ah	linguistic	_	Begin=69.09	_	_	_	_
31-1	PKP001	31	è	è	linguistic	_	_	_	_	_	_
31-2	PKP001	31	vero	vero	linguistic	_	End=69.93	_	_	_	_
32-0	PKP005	32	>(visto)<	visto	linguistic	_	Begin=75.5	_	Fast=0-5	0-5(0)	_
32-1	PKP005	32	che	che	linguistic	_	_	_	_	_	_
32-2	PKP005	32	non	non	linguistic	_	_	_	_	_	_
32-3	PKP005	32	la	la	linguistic	_	_	_	_	_	_
32-4	PKP005	32	faccio	faccio	linguistic	_	_	_	_	_	_
32-5	PKP005	32	io	io	linguistic	_	_	_	_	_	_
32-6	PKP005	32	la	la	linguistic	_	_	_	_	_	_
32-7	PKP005	32	tazza,	tazza	linguistic	Intonation=weakly_rising	_	_	_	_	_
32-8	PKP005	32	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
32-9	PKP005	32	non	non	linguistic	_	_	_	_	_	_
32-10	PKP005	32	me	me	linguistic	_	_	_	_	_	_
32-11	PKP005	32	la	la	linguistic	_	_	_	_	_	_
32-12	PKP005	32	fa	fa	linguistic	_	_	_	_	_	_
32-13	PKP005	32	nessuno,	nessuno	linguistic	Intonation=weakly_rising	End=79.01	_	_	_	_
33-0	PKP001	33	POVERO	povero	linguistic	Volume=High	Begin=80.41	_	_	_	_
33-1	PKP001	33	COCCHINO	cocchino	linguistic	Volume=High	_	_	_	_	_
33-2	PKP001	33	((ride))	((ride))	nonverbalbehavior	_	End=81.586	_	_	_	_
34-0	PKP004	34	ho	ho	linguistic	_	Begin=81.586	_	_	_	_
34-1	PKP004	34	fatto	fatto	linguistic	_	_	_	_	_	_
34-2	PKP004	34	diverse	diverse	linguistic	_	_	_	_	_	_
34-3	PKP004	34	altre	altre	linguistic	_	_	_	_	_	_
34-4	PKP004	34	cose	cose	linguistic	_	_	_	_	_	_
34-5	PKP004	34	io	io	linguistic	_	_	_	_	_	_
34-6	PKP004	34	da	da	linguistic	_	_	_	_	_	_
34-7	PKP004	34	stamattina	stamattina	linguistic	_	_	_	_	_	_
34-8	PKP004	34	non	non	linguistic	_	_	_	_	_	_
34-9	PKP004	34	una,	una	linguistic	Intonation=weakly_rising	_	_	_	_	_
34-10	PKP004	34	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
34-11	PKP004	34	forse::	forse	linguistic	_	_	4x2	_	_	_
34-12	PKP004	34	quaranta	quaranta	linguistic	_	End=86.93	_	_	_	_
35-0	PKP001	35	O	o	linguistic	Volume=High	Begin=88.039	_	_	_	_
35-1	PKP001	35	QUARANTACINQUE	quarantacinque	linguistic	Volume=High	_	_	_	_	_
35-2	PKP001	35	se	se	linguistic	_	_	_	_	_	_
35-3	PKP001	35	ci	ci	linguistic	_	_	_	_	_	_
35-4	PKP001	35	pensi	pensi	linguistic	_	_	_	_	_	_
35-5	PKP001	35	[bene]	bene	linguistic	_	_	_	_	_	0-4(3)
35-6	PKP001	35	((ride))	((ride))	nonverbalbehavior	_	End=90.269	_	_	_	_
36-0	PKP004	36	[dipende]	dipende	linguistic	_	Begin=89.789	_	_	_	0-7(3)
36-1	PKP004	36	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
36-2	PKP004	36	infatti	infatti	linguistic	_	_	_	_	_	_
36-3	PKP004	36	ho	ho	linguistic	_	_	_	_	_	_
36-4	PKP004	36	un	un	linguistic	_	_	_	_	_	_
36-5	PKP004	36	mal	mal	linguistic	_	_	_	_	_	_
36-6	PKP004	36	di	di	linguistic	_	_	_	_	_	_
36-7	PKP004	36	schiena	schiena	linguistic	_	_	_	_	_	_
36-8	PKP004	36	terribile	terribile	linguistic	_	End=93.61	_	_	_	_
37-0	PKP003	37	sì	sì	linguistic	_	Begin=93.624	_	_	_	_
37-1	PKP003	37	sì	sì	linguistic	_	End=94.26	_	_	_	_
38-0	PKP004	38	è	è	linguistic	_	Begin=94.79	_	_	_	_
38-1	PKP004	38	vero,	vero	linguistic	Intonation=weakly_rising	End=95.5	_	_	_	_
39-0	PKP004	39	>tu	tu	linguistic	_	Begin=97.318	_	Fast=0-2	_	_
39-1	PKP004	39	non	non	linguistic	_	_	_	Fast=0-3	_	_
39-2	PKP004	39	hai	hai	linguistic	_	_	_	Fast=0-3	_	_
39-3	PKP004	39	fatto<	fatto	linguistic	_	_	_	Fast=0-5	_	_
39-4	PKP004	39	niente	niente	linguistic	_	_	_	_	_	_
39-5	PKP004	39	a	a	linguistic	_	_	_	_	_	_
39-6	PKP004	39	stento	stento	linguistic	_	_	_	_	_	_
39-7	PKP004	39	la	la	linguistic	_	_	_	_	_	_
39-8	PKP004	39	tua	tua	linguistic	_	_	_	_	_	_
39-9	PKP004	39	valigia	valigia	linguistic	_	End=99.801	_	_	_	_
40-0	PKP003	40	>no	no	linguistic	_	Begin=99.814	_	Fast=0-2	_	_
40-1	PKP003	40	no<	no	linguistic	_	_	_	Fast=0-2	_	_
40-2	PKP003	40	ho	ho	linguistic	_	_	_	_	_	_
40-3	PKP003	40	fatto	fatto	linguistic	_	_	_	_	_	_
40-4	PKP003	40	tutto	tutto	linguistic	_	End=101.038	_	_	_	_
41-0	PKP001	41	che	che	linguistic	_	Begin=101.038	_	_	_	_
41-1	PKP001	41	hai	hai	linguistic	_	_	_	_	_	_
41-2	PKP001	41	fatto	fatto	linguistic	_	_	_	_	_	_
41-3	PKP001	41	tu?	tu	linguistic	Intonation=Rising	End=102.211	_	_	_	_
42-0	PKP003	42	l'	l'	linguistic	SpaceAfter=No	Begin=102.211	_	_	_	_
42-1	PKP003	42	ho	ho	linguistic	_	_	_	_	_	_
42-2	PKP003	42	fatta	fatta	linguistic	_	End=102.95	_	_	_	_
43-0	PKP001	43	la	la	linguistic	_	Begin=104.315	_	_	_	_
43-1	PKP001	43	valigia?	valigia	linguistic	Intonation=Rising	End=104.95	_	_	_	_
44-0	PKP003	44	>il	il	linguistic	_	Begin=104.956	_	Fast=0-2	_	_
44-1	PKP003	44	coso<	coso	linguistic	_	_	_	Fast=0-4	_	_
44-2	PKP003	44	delle	delle	linguistic	_	_	_	_	_	_
44-3	PKP003	44	scarpe	scarpe	linguistic	_	End=106.009	_	_	_	_
45-0	PKP001	45	mh,	mh	linguistic	Intonation=weakly_rising	Begin=106.009|End=106.52	_	_	_	_
46-0	PKP001	46	abbiam	abbiam	linguistic	_	Begin=108.232	_	_	_	_
46-1	PKP001	46	preso	preso	linguistic	_	_	_	_	_	_
46-2	PKP001	46	la	la	linguistic	_	_	_	_	_	_
46-3	PKP001	46	borsa,	borsa	linguistic	Intonation=weakly_rising	_	_	_	_	_
46-4	PKP001	46	per	per	linguistic	_	_	_	_	_	_
46-5	PKP001	46	le	le	linguistic	_	_	_	_	_	_
46-6	PKP001	46	scarpe	scarpe	linguistic	_	End=109.96	_	_	_	_
47-0	PKP004	47	sì	sì	linguistic	_	Begin=110.021	_	_	_	_
47-1	PKP004	47	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
47-2	PKP004	47	è	è	linguistic	_	_	_	_	_	_
47-3	PKP004	47	lo	lo	linguistic	_	_	_	_	_	_
47-4	PKP004	47	zaintetto	zaintetto	linguistic	_	_	_	_	_	_
47-5	PKP004	47	quello:::	quello	linguistic	_	_	5x3	_	_	_
47-6	PKP004	47	della	della	linguistic	_	_	_	_	_	_
47-7	PKP004	47	piscina	piscina	linguistic	_	_	_	_	_	_
47-8	PKP004	47	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
47-9	PKP004	47	si	si	linguistic	_	_	_	_	_	_
47-10	PKP004	47	mettono	mettono	linguistic	_	_	_	_	_	_
47-11	PKP004	47	tutte	tutte	linguistic	_	_	_	_	_	_
47-12	PKP004	47	lì	lì	linguistic	_	End=114.65	_	_	_	_
48-0	PKP003	48	ha	ha	linguistic	_	Begin=116.375	_	_	_	_
48-1	PKP003	48	deciso	deciso	linguistic	_	_	_	_	_	_
48-2	PKP003	48	lei,	lei	linguistic	Intonation=weakly_rising	End=117.191	_	_	_	_
49-0	PKP004	49	no,	no	linguistic	Intonation=weakly_rising	Begin=117.208	_	_	_	_
49-1	PKP004	49	ho	ho	linguistic	_	_	_	_	_	_
49-2	PKP004	49	deciso	deciso	linguistic	_	_	_	_	_	_
49-3	PKP004	49	io	io	linguistic	_	_	_	_	_	_
49-4	PKP004	49	perché::	perché	linguistic	_	_	5x2	_	_	_
49-5	PKP004	49	lì	lì	linguistic	_	_	_	_	_	_
49-6	PKP004	49	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
49-7	PKP004	49	è	è	linguistic	_	_	_	_	_	_
49-8	PKP004	49	lo	lo	linguistic	_	_	_	_	_	_
49-9	PKP004	49	spazio	spazio	linguistic	_	_	_	_	_	_
49-10	PKP004	49	per	per	linguistic	_	_	_	_	_	_
49-11	PKP004	49	poterle	poterle	linguistic	_	_	_	_	_	_
49-12	PKP004	49	mettere	mettere	linguistic	_	End=121.0	_	_	_	_
50-0	PKP005	50	>a	a	linguistic	_	Begin=123.258	_	Fast=0-1	_	_
50-1	PKP005	50	che	che	linguistic	_	_	_	Fast=0-3	_	_
50-2	PKP005	50	ora	ora	linguistic	_	_	_	Fast=0-3	_	_
50-3	PKP005	50	ve	ve	linguistic	_	_	_	Fast=0-2	_	_
50-4	PKP005	50	ne	ne	linguistic	_	_	_	Fast=0-2	_	_
50-5	PKP005	50	andate<?	andate	linguistic	Intonation=Rising	End=124.345	_	Fast=0-6	_	_
51-0	PKP004	51	ma:::h	mah	linguistic	_	Begin=125.44	1x3	_	_	_
51-1	PKP004	51	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
51-2	PKP004	51	verso	verso	linguistic	_	_	_	_	_	_
51-3	PKP004	51	le	le	linguistic	_	_	_	_	_	_
51-4	PKP004	51	cinque	cinque	linguistic	_	_	_	_	_	_
51-5	PKP004	51	cinque	cinque	linguistic	_	_	_	_	_	_
51-6	PKP004	51	e	e	linguistic	_	_	_	_	_	_
51-7	PKP004	51	mezza	mezza	linguistic	_	_	_	_	_	_
51-8	PKP004	51	più	più	linguistic	_	_	_	_	_	_
51-9	PKP004	51	o	o	linguistic	_	_	_	_	_	_
51-10	PKP004	51	meno	meno	linguistic	_	_	_	_	_	_
51-11	PKP004	51	dipende	dipende	linguistic	_	End=129.55	_	_	_	_
52-0	PKP005	52	m::h	mh	linguistic	_	Begin=129.564|End=130.21	0x2	_	_	_
53-0	PKP004	53	>dipende	dipende	linguistic	_	Begin=130.232	_	Fast=0-7	_	_
53-1	PKP004	53	dalla	dalla	linguistic	_	_	_	Fast=0-5	_	_
53-2	PKP004	53	mia<	mia	linguistic	_	_	_	Fast=0-3	_	_
53-3	PKP004	53	schiena	schiena	linguistic	_	_	_	_	_	_
53-4	PKP004	53	che	che	linguistic	_	_	_	_	_	_
53-5	PKP004	53	dice	dice	linguistic	_	End=132.08	_	_	_	_
54-0	PKP001	54	m::h	mh	linguistic	_	Begin=132.1	0x2	_	_	_
54-1	PKP001	54	>va	va	linguistic	_	_	_	Fast=0-2	_	_
54-2	PKP001	54	bene<	bene	linguistic	_	End=133.17	_	Fast=0-4	_	_
55-0	PKP005	55	[xxx]	x	unknown	_	Begin=135.66|End=136.21	_	_	_	0-3(4)
56-0	PKP004	56	[se	se	linguistic	_	Begin=136.09	_	_	_	0-2(4)
56-1	PKP004	56	vuoi]	vuoi	linguistic	_	_	_	_	_	0-4(4)
56-2	PKP004	56	ti	ti	linguistic	_	_	_	_	_	_
56-3	PKP004	56	aspettiamo	aspettiamo	linguistic	_	End=137.532	_	_	_	_
57-0	PKP003	57	IO	io	linguistic	Volume=High	Begin=137.69	_	_	_	_
57-1	PKP003	57	sto	sto	linguistic	_	_	_	_	_	_
57-2	PKP003	57	davanti	davanti	linguistic	_	End=138.8	_	_	_	_
58-0	PKP005	58	no	no	linguistic	_	Begin=139.94	_	_	_	_
58-1	PKP005	58	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
58-2	PKP005	58	[io	io	linguistic	_	_	_	_	_	0-2(5)
58-3	PKP005	58	come	come	linguistic	_	_	_	_	_	0-4(5)
58-4	PKP005	58	esco]	esco	linguistic	_	_	_	_	_	0-4(5)
58-5	PKP005	58	io	io	linguistic	_	_	_	_	_	_
58-6	PKP005	58	devo	devo	linguistic	_	_	_	_	_	_
58-7	PKP005	58	andare	andare	linguistic	_	_	_	_	_	_
58-8	PKP005	58	a	a	linguistic	_	_	_	_	_	_
58-9	PKP005	58	vedere	vedere	linguistic	_	_	_	_	_	_
58-10	PKP005	58	(per	per	linguistic	_	_	_	_	0-3(0)	_
58-11	PKP005	58	quella)	quella	linguistic	_	End=143.41	_	_	0-6(0)	_
59-0	PKP001	59	[va	va	linguistic	_	Begin=140.885	_	_	_	0-2(5)
59-1	PKP001	59	bene]	bene	linguistic	_	End=141.27	_	_	_	0-4(5)
60-0	PKP004	60	a:h,	ah	linguistic	Intonation=weakly_rising	Begin=145.01|End=145.69	0x1	_	_	_
61-0	PKP004	61	[e::::h]	eh	linguistic	_	Begin=148.46|End=149.47	0x4	_	_	0-2(6)
62-0	PKP001	62	[ma	ma	linguistic	_	Begin=149.026	_	_	_	0-2(6)
62-1	PKP001	62	tu]	tu	linguistic	_	_	_	_	_	0-2(6)
62-2	PKP001	62	a	a	linguistic	_	_	_	_	_	_
62-3	PKP001	62	che	che	linguistic	_	_	_	_	_	_
62-4	PKP001	62	ora	ora	linguistic	_	_	_	_	_	_
62-5	PKP001	62	finisci?	finisci	linguistic	Intonation=Rising	End=150.14	_	_	_	_
63-0	PKP005	63	alle	alle	linguistic	_	Begin=150.54	_	_	_	_
63-1	PKP005	63	cinque	cinque	linguistic	_	_	_	_	_	_
63-2	PKP005	63	oggi	oggi	linguistic	_	End=151.65	_	_	_	_
64-0	PKP001	64	ah	ah	linguistic	_	Begin=151.72	_	_	_	_
64-1	PKP001	64	okay	okay	linguistic	_	End=152.589	_	_	_	_
65-0	PKP001	65	mentre	mentre	linguistic	_	Begin=155.469	_	_	_	_
65-1	PKP001	65	a	a	linguistic	_	_	_	_	_	_
65-2	PKP001	65	che	che	linguistic	_	_	_	_	_	_
65-3	PKP001	65	ora	ora	linguistic	_	_	_	_	_	_
65-4	PKP001	65	VAI?	vai	linguistic	Intonation=Rising|Volume=High	End=156.477	_	_	_	_
66-0	PKP005	66	>alle<	alle	linguistic	_	Begin=158.28	_	Fast=0-4	_	_
66-1	PKP005	66	otto	otto	linguistic	_	_	_	_	_	_
66-2	PKP005	66	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
66-3	PKP005	66	dalle	dalle	linguistic	_	_	_	_	_	_
66-4	PKP005	66	otto	otto	linguistic	_	_	_	_	_	_
66-5	PKP005	66	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
66-6	PKP005	66	una,	una	linguistic	Intonation=weakly_rising	_	_	_	_	_
66-7	PKP005	66	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
66-8	PKP005	66	dalle	dalle	linguistic	_	_	_	_	_	_
66-9	PKP005	66	due	due	linguistic	_	_	_	_	_	_
66-10	PKP005	66	alle	alle	linguistic	_	_	_	_	_	_
66-11	PKP005	66	cinque.	cinque	linguistic	Intonation=Falling	End=162.05	_	_	_	_
67-0	PKP001	67	sette	sette	linguistic	_	Begin=162.1	_	_	_	_
67-1	PKP001	67	ore	ore	linguistic	_	_	_	_	_	_
67-2	PKP001	67	so,	so	linguistic	Intonation=weakly_rising	_	_	_	_	_
67-3	PKP001	67	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
67-4	PKP001	67	sì	sì	linguistic	_	End=163.78	_	_	_	_
68-0	PKP005	68	no	no	linguistic	_	Begin=163.78|End=164.17	_	_	_	_
69-0	PKP004	69	non	non	linguistic	_	Begin=165.512	_	_	_	_
