token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
4-6	PKP032	4	questi	questi	linguistic	_	_	_	_	_	_
4-7	PKP032	4	numeri	numeri	linguistic	_	_	_	_	_	_
4-8	PKP032	4	che	che	linguistic	_	_	_	_	_	_
4-9	PKP032	4	stanno	stanno	linguistic	_	_	_	_	_	_
4-10	PKP032	4	salendo:	salendo	linguistic	_	_	6x1	_	_	_
4-11	PKP032	4	(ancora)	ancora	linguistic	_	End=14.81	_	_	0-6(0)	_
5-0	PKP030	5	[eh	eh	linguistic	_	Begin=13.49	_	_	_	0-2(?)
5-1	PKP030	5	vabbé	vabbé	linguistic	_	_	_	_	_	0-5(?)
5-2	PKP030	5	però	però	linguistic	_	_	_	_	_	0-4(?)
5-3	PKP030	5	non	non	linguistic	_	_	_	_	_	0-3(?)
5-4	PKP030	5	ci]	ci	linguistic	_	_	_	_	_	0-2(?)
5-5	PKP030	5	hanno	hanno	linguistic	_	_	_	_	_	_
5-6	PKP030	5	vietato	vietato	linguistic	_	_	_	_	_	_
5-7	PKP030	5	di	di	linguistic	_	_	_	_	_	_
5-8	PKP030	5	andare	andare	linguistic	_	_	_	_	_	_
5-9	PKP030	5	al	al	linguistic	_	_	_	_	_	_
5-10	PKP030	5	ristorante	ristorante	linguistic	_	_	_	_	_	_
5-11	PKP030	5	[per	per	linguistic	_	_	_	_	_	0-3(?)
5-12	PKP030	5	ora	ora	linguistic	_	_	_	_	_	0-3(?)
5-13	PKP030	5	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(?)
5-14	PKP030	5	per	per	linguistic	_	_	_	_	_	0-3(?)
5-15	PKP030	5	°fortuna°]	fortuna	linguistic	Volume=Low	End=17.01	_	_	_	0-7(?)
6-0	PKP008	6	[no]	no	linguistic	_	Begin=15.94|End=16.32	_	_	_	0-2(1)
7-0	PKP032	7	[no:]	no	linguistic	_	Begin=16.37	1x1	_	_	0-2(2)
7-1	PKP032	7	ma	ma	linguistic	_	_	_	_	_	_
7-2	PKP032	7	>vedrai	vedrai	linguistic	_	_	_	Fast=0-6	_	_
7-3	PKP032	7	che	che	linguistic	_	_	_	Fast=0-3	_	_
7-4	PKP032	7	non	non	linguistic	_	_	_	Fast=0-3	_	_
7-5	PKP032	7	manca	manca	linguistic	_	_	_	Fast=0-5	_	_
7-6	PKP032	7	poco<	poco	linguistic	_	_	_	Fast=0-4	_	_
7-7	PKP032	7	che	che	linguistic	_	_	_	_	_	_
7-8	PKP032	7	chiudono	chiudono	linguistic	_	_	_	_	_	_
7-9	PKP032	7	tutto,	tutto	linguistic	Intonation=weakly_rising	End=18.35	_	_	_	_
8-0	PKP008	8	>comunque<	comunque	linguistic	_	Begin=18.38	_	Fast=0-8	_	_
8-1	PKP008	8	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
8-2	PKP008	8	possiamo	possiamo	linguistic	_	_	_	_	_	_
8-3	PKP008	8	[prenotare]	prenotare	linguistic	_	_	_	_	_	0-9(?)
8-4	PKP008	8	anche:	anche	linguistic	_	_	4x1	_	_	_
8-5	PKP008	8	due	due	linguistic	_	_	_	_	_	_
8-6	PKP008	8	giorni	giorni	linguistic	_	_	_	_	_	_
8-7	PKP008	8	prima	prima	linguistic	_	_	_	_	_	_
8-8	PKP008	8	insomma	insomma	linguistic	_	_	_	_	_	_
8-9	PKP008	8	[TIENITI	tieniti	linguistic	Volume=High	_	_	_	_	0-7(?)
8-10	PKP008	8	LIBERO	libero	linguistic	Volume=High	_	_	_	_	0-6(?)
8-11	PKP008	8	il	il	linguistic	_	_	_	_	_	0-2(?)
8-12	PKP008	8	primo	primo	linguistic	_	_	_	_	_	0-5(?)
8-13	PKP008	8	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(?)
8-14	PKP008	8	di	di	linguistic	_	_	_	_	_	0-2(?)
8-15	PKP008	8	novembre]	novembre	linguistic	_	End=25.26	_	_	_	0-8(?)
9-0	PKP030	9	[°boh°]	boh	linguistic	Volume=Low	Begin=20.28|End=20.82	_	_	_	0-3(3)
10-0	PKP030	10	noi	noi	linguistic	_	Begin=25.42	_	_	_	_
10-1	PKP030	10	siamo	siamo	linguistic	_	_	_	_	_	_
10-2	PKP030	10	beh	beh	linguistic	_	_	_	_	_	_
10-3	PKP030	10	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
10-4	PKP030	10	[cioè	cioè	linguistic	_	_	_	_	_	0-4(4)
10-5	PKP030	10	ci~	ci~	linguistic	Interrupted=Yes	_	_	_	_	0-3(4)
10-6	PKP030	10	ci:~]	ci~	linguistic	Interrupted=Yes	End=28.12	1x1	_	_	0-3(4)
11-0	PKP008	11	[a	a	linguistic	_	Begin=26.705	_	_	_	0-1(4)
11-1	PKP008	11	giulia],	giulia	linguistic	Intonation=weakly_rising	End=27.365	_	_	_	0-6(4)
12-0	PKP032	12	[ma]	ma	linguistic	_	Begin=28.025	_	_	_	0-2(5)
12-1	PKP032	12	il	il	linguistic	_	_	_	_	_	_
12-2	PKP032	12	primo	primo	linguistic	_	_	_	_	_	_
12-3	PKP032	12	cos'	cos'	linguistic	SpaceAfter=No	_	_	_	_	_
12-4	PKP032	12	è:	è	linguistic	_	_	0x1	_	_	_
12-5	PKP032	12	i	i	linguistic	_	_	_	_	_	_
12-6	PKP032	12	santi?	santi	linguistic	Intonation=Rising	_	_	_	_	_
12-7	PKP032	12	i	i	linguistic	_	_	_	_	_	_
12-8	PKP032	12	morti?	morti	linguistic	Intonation=Rising	_	_	_	_	_
12-9	PKP032	12	[°cos'	cos'	linguistic	SpaceAfter=No|Volume=Low	_	_	_	_	0-4(6)
12-10	PKP032	12	è?°]	è	linguistic	Intonation=Rising|Volume=Low	End=30.875	_	_	_	0-1(6)
13-0	PKP030	13	[tutti	tutti	linguistic	_	Begin=30.165	_	_	_	0-5(6)
13-1	PKP030	13	i]	i	linguistic	_	_	_	_	_	0-1(6)
13-2	PKP030	13	santi	santi	linguistic	_	End=31.125	_	_	_	_
14-0	PKP008	14	#>i	i	linguistic	_	Begin=31.125	_	Fast=1-2	_	_
14-1	PKP008	14	santi<	santi	linguistic	_	_	_	Fast=0-5	_	_
14-2	PKP008	14	no	no	linguistic	_	_	_	_	_	_
14-3	PKP008	14	ze	ze	linguistic	_	_	_	_	_	_
14-4	PKP008	14	i	i	linguistic	_	_	_	_	_	_
14-5	PKP008	14	morti	morti	linguistic	_	End=32.534	_	_	_	_
15-0	PKP032	15	ma	ma	linguistic	_	Begin=32.695	_	_	_	_
15-1	PKP032	15	i	i	linguistic	_	_	_	_	_	_
15-2	PKP032	15	ristoranti?	ristoranti	linguistic	Intonation=Rising	End=33.355	_	_	_	_
16-0	PKP030	16	[CERTO	certo	linguistic	Volume=High	Begin=33.42	_	_	_	0-5(7)
16-1	PKP030	16	CHE:	che	linguistic	Volume=High	_	2x1	_	_	0-3(7)
16-2	PKP030	16	tutti	tutti	linguistic	_	_	_	_	_	0-5(7)
16-3	PKP030	16	questi]	questi	linguistic	_	_	_	_	_	0-6(7)
16-4	PKP030	16	che	che	linguistic	_	_	_	_	_	_
16-5	PKP030	16	hanno	hanno	linguistic	_	_	_	_	_	_
16-6	PKP030	16	il	il	linguistic	_	_	_	_	_	_
16-7	PKP030	16	ristorante	ristorante	linguistic	_	_	_	_	_	_
16-8	PKP030	16	>se	se	linguistic	_	_	_	Fast=0-2	_	_
16-9	PKP030	16	si	si	linguistic	_	_	_	Fast=0-2	_	_
16-10	PKP030	16	vedono	vedono	linguistic	_	_	_	Fast=0-6	_	_
16-11	PKP030	16	chiudere<	chiudere	linguistic	_	_	_	Fast=0-8	_	_
16-12	PKP030	16	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
16-13	PKP030	16	altra	altra	linguistic	_	_	_	_	_	_
16-14	PKP030	16	volta	volta	linguistic	_	_	_	_	_	_
16-15	PKP030	16	van[no:	vanno	linguistic	_	_	4x1	_	_	2-5(8)
16-16	PKP030	16	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(8)
16-17	PKP030	16	°cioè°]	cioè	linguistic	Volume=Low	End=39.12	_	_	_	0-4(8)
17-0	PKP008	17	[io	io	linguistic	_	Begin=33.455	_	_	_	0-2(7)
17-1	PKP008	17	ho	ho	linguistic	_	_	_	_	_	0-2(7)
17-2	PKP008	17	detto	detto	linguistic	_	_	_	_	_	0-5(7)
17-3	PKP008	17	a	a	linguistic	_	_	_	_	_	0-1(7)
17-4	PKP008	17	giulia]	giulia	linguistic	_	End=34.565	_	_	_	0-6(7)
18-0	PKP008	18	[no::	no	linguistic	_	Begin=37.21	1x2	_	_	0-2(8)
18-1	PKP008	18	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(8)
18-2	PKP008	18	secondo	secondo	linguistic	_	_	_	_	_	0-7(8)
18-3	PKP008	18	me]	me	linguistic	_	_	_	_	_	0-2(8)
18-4	PKP008	18	non	non	linguistic	_	_	_	_	_	_
18-5	PKP008	18	possono	possono	linguistic	_	_	_	_	_	_
18-6	PKP008	18	farlo	farlo	linguistic	_	End=40.49	_	_	_	_
19-0	PKP030	19	infatti	infatti	linguistic	_	Begin=40.515	_	_	_	_
19-1	PKP030	19	>neanche	neanche	linguistic	_	_	_	Fast=0-7	_	_
19-2	PKP030	19	secondo	secondo	linguistic	_	_	_	Fast=0-7	_	_
19-3	PKP030	19	me<	me	linguistic	_	End=41.805	_	Fast=0-2	_	_
20-0	PKP008	20	[°con~°]	con~	linguistic	Interrupted=Yes|Volume=Low	Begin=41.875|End=42.155	_	_	_	0-4(9)
21-0	PKP032	21	[beh	beh	linguistic	_	Begin=41.895	_	_	_	0-3(?)
21-1	PKP032	21	ier~]	ier~	linguistic	Interrupted=Yes	_	_	_	_	0-4(?)
21-2	PKP032	21	ieri	ieri	linguistic	_	_	_	_	_	_
21-3	PKP032	21	sera	sera	linguistic	_	_	_	_	_	_
21-4	PKP032	21	>siamo	siamo	linguistic	_	_	_	Fast=0-5	_	_
21-5	PKP032	21	andati<	andati	linguistic	_	_	_	Fast=0-6	_	_
21-6	PKP032	21	a	a	linguistic	_	_	_	_	_	_
21-7	PKP032	21	mangiar	mangiar	linguistic	_	_	_	_	_	_
21-8	PKP032	21	la	la	linguistic	_	_	_	_	_	_
21-9	PKP032	21	pizza	pizza	linguistic	_	_	_	_	_	_
21-10	PKP032	21	a::	a	linguistic	_	End=44.465	0x2	_	_	_
22-0	PKP008	22	[conte]	conte	linguistic	_	Begin=44.08	_	_	_	0-5(10)
22-1	PKP008	22	ha	ha	linguistic	_	_	_	_	_	_
22-2	PKP008	22	detto	detto	linguistic	_	_	_	_	_	_
22-3	PKP008	22	che	che	linguistic	_	_	_	_	_	_
22-4	PKP008	22	fara	fara	linguistic	_	_	_	_	_	_
22-5	PKP008	22	il	il	linguistic	_	_	_	_	_	_
22-6	PKP008	22	possibi[le]	possibile	linguistic	_	End=46.14	_	_	_	7-9(11)
23-0	PKP032	23	°[coso]	coso	linguistic	Volume=Low	Begin=45.765	_	_	_	0-4(11)
23-1	PKP032	23	a	a	linguistic	Volume=Low	_	_	_	_	_
23-2	PKP032	23	noa[le]°	noale	linguistic	Volume=Low	End=46.855	_	_	_	3-5(12)
24-0	PKP030	24	[no	no	linguistic	_	Begin=46.61	_	_	_	0-2(12)
24-1	PKP030	24	no]	no	linguistic	_	_	_	_	_	0-2(12)
24-2	PKP030	24	ma	ma	linguistic	_	_	_	_	_	_
24-3	PKP030	24	lui	lui	linguistic	_	_	_	_	_	_
24-4	PKP030	24	non	non	linguistic	_	_	_	_	_	_
24-5	PKP030	24	vorrebbe	vorrebbe	linguistic	_	_	_	_	_	_
24-6	PKP030	24	chiudere	chiudere	linguistic	_	_	_	_	_	_
24-7	PKP030	24	in	in	linguistic	_	_	_	_	_	_
24-8	PKP030	24	realtà	realtà	linguistic	_	End=48.23	_	_	_	_
25-0	PKP008	25	°no°	no	linguistic	Volume=Low	Begin=48.255	_	_	_	_
25-1	PKP008	25	lo	lo	linguistic	_	_	_	_	_	_
25-2	PKP008	25	vedo	vedo	linguistic	_	_	_	_	_	_
25-3	PKP008	25	sincero	sincero	linguistic	_	_	_	_	_	_
25-4	PKP008	25	non	non	linguistic	_	_	_	_	_	_
25-5	PKP008	25	lo	lo	linguistic	_	_	_	_	_	_
25-6	PKP008	25	ved[o:]	vedo	linguistic	_	End=50.3	3x1	_	_	3-4(13)
26-0	PKP030	26	[no	no	linguistic	_	Begin=50.09	_	_	_	0-2(13)
26-1	PKP030	26	no]	no	linguistic	_	_	_	_	_	0-2(13)
26-2	PKP030	26	ma	ma	linguistic	_	_	_	_	_	_
26-3	PKP030	26	infa~	infa~	linguistic	Interrupted=Yes	_	_	_	_	_
26-4	PKP030	26	io	io	linguistic	_	_	_	_	_	_
26-5	PKP030	26	lo	lo	linguistic	_	_	_	_	_	_
26-6	PKP030	26	vedo	vedo	linguistic	_	_	_	_	_	_
26-7	PKP030	26	anche	anche	linguistic	_	_	_	_	_	_
26-8	PKP030	26	tanto	tanto	linguistic	_	_	_	_	_	_
26-9	PKP030	26	preoccup[ato	preoccupato	linguistic	_	_	_	_	_	8-11(14)
26-10	PKP030	26	cioè	cioè	linguistic	_	_	_	_	_	0-4(14)
26-11	PKP030	26	eh	eh	linguistic	_	_	_	_	_	0-2(14)
26-12	PKP030	26	un	un	linguistic	_	_	_	_	_	0-2(14)
26-13	PKP030	26	po'	po'	linguistic	_	_	_	_	_	0-3(14)
26-14	PKP030	26	afflitto	afflitto	linguistic	_	_	_	_	_	0-8(14)
26-15	PKP030	26	dai	dai	linguistic	_	_	_	_	_	0-3(14)
26-16	PKP030	26	pro]blemi	problemi	linguistic	_	_	_	_	_	0-3(14)
26-17	PKP030	26	gius~	gius~	linguistic	Interrupted=Yes	_	_	_	_	_
26-18	PKP030	26	cioè	cioè	linguistic	_	_	_	_	_	_
26-19	PKP030	26	[comprensibilmente	comprensibilmente	linguistic	_	_	_	_	_	0-17(15)
26-20	PKP030	26	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(15)
26-21	PKP030	26	eh	eh	linguistic	_	_	_	_	_	0-2(15)
26-22	PKP030	26	infatti]	infatti	linguistic	_	_	_	_	_	0-7(15)
26-23	PKP030	26	>cioè<	cioè	linguistic	_	End=57.98	_	Fast=0-4	_	_
27-0	PKP008	27	[cioè	cioè	linguistic	_	Begin=51.94	_	_	_	0-4(14)
27-1	PKP008	27	xxx]	x	unknown	_	End=53.69	_	_	_	0-3(14)
28-0	PKP008	28	[non	non	linguistic	_	Begin=54.68	_	_	_	0-3(15)
28-1	PKP008	28	moriamo	moriamo	linguistic	_	_	_	_	_	0-7(15)
28-2	PKP008	28	da	da	linguistic	_	_	_	_	_	0-2(15)
28-3	PKP008	28	covid	covid	linguistic	_	_	_	_	_	0-5(15)
28-4	PKP008	28	moriamo	moriamo	linguistic	_	_	_	_	_	0-7(15)
28-5	PKP008	28	da	da	linguistic	_	_	_	_	_	0-2(15)
28-6	PKP008	28	fame	fame	linguistic	_	_	_	_	_	0-4(15)
28-7	PKP008	28	eh]	eh	linguistic	_	End=57.44	_	_	_	0-2(15)
29-0	PKP032	29	siamo	siamo	linguistic	_	Begin=58.825	_	_	_	_
29-1	PKP032	29	andati	andati	linguistic	_	_	_	_	_	_
29-2	PKP032	29	a	a	linguistic	_	_	_	_	_	_
29-3	PKP032	29	mangiar	mangiar	linguistic	_	_	_	_	_	_
29-4	PKP032	29	la	la	linguistic	_	_	_	_	_	_
29-5	PKP032	29	pizza	pizza	linguistic	_	_	_	_	_	_
29-6	PKP032	29	a::	a	linguistic	_	End=60.835	0x2	_	_	_
30-0	PKP008	30	[e	e	linguistic	_	Begin=59.85	_	_	_	0-1(16)
30-1	PKP008	30	da]	da	linguistic	_	_	_	_	_	0-2(16)
30-2	PKP008	30	di~	di~	linguistic	Interrupted=Yes	_	_	_	_	_
30-3	PKP008	30	e	e	linguistic	_	_	_	_	_	_
30-4	PKP008	30	da~	da~	linguistic	Interrupted=Yes	_	_	_	_	_
30-5	PKP008	30	e	e	linguistic	_	_	_	_	_	_
30-6	PKP008	30	da	da	linguistic	_	_	_	_	_	_
30-7	PKP008	30	esaurimento	esaurimento	linguistic	_	_	_	_	_	_
30-8	PKP008	30	nervoso	nervoso	linguistic	_	End=62.75	_	_	_	_
31-0	PKP032	31	[°xxxx°]	x	unknown	Volume=Low	Begin=63.17|End=64.0	_	_	_	0-4(?)
32-0	PKP030	32	u:h	uh	linguistic	_	Begin=64.08|End=64.54	0x1	_	_	_
33-0	PKP032	33	[e	e	linguistic	_	Begin=66.605	_	_	_	0-1(301)
33-1	PKP032	33	la	la	linguistic	_	_	_	_	_	0-2(301)
33-2	PKP032	33	xxx]	x	unknown	_	End=67.695	_	_	_	0-3(301)
34-0	PKP030	34	[sì	sì	linguistic	_	Begin=66.71	_	_	_	0-2(301)
34-1	PKP030	34	non	non	linguistic	_	_	_	_	_	0-3(301)
34-2	PKP030	34	siamo	siamo	linguistic	_	_	_	_	_	0-5(301)
34-3	PKP030	34	pronti	pronti	linguistic	_	_	_	_	_	0-6(301)
34-4	PKP030	34	eh]	eh	linguistic	_	_	_	_	_	0-2(301)
34-5	PKP030	34	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
34-6	PKP030	34	buon	buon	linguistic	_	_	_	_	_	_
34-7	PKP030	34	appetito,	appetito	linguistic	Intonation=weakly_rising	End=68.77	_	_	_	_
35-0	PKP008	35	[BUON	buon	linguistic	Volume=High	Begin=66.91	_	_	_	0-4(301)
35-1	PKP008	35	APPETITO]	appetito	linguistic	Volume=High	End=67.99	_	_	_	0-8(301)
36-0	PKP008	36	mini	mini	linguistic	_	Begin=68.805	_	_	_	_
36-1	PKP008	36	pipette	pipette	linguistic	_	_	_	_	_	_
36-2	PKP008	36	con	con	linguistic	_	_	_	_	_	_
36-3	PKP008	36	salmone:	salmone	linguistic	_	_	6x1	_	_	_
36-4	PKP008	36	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
36-5	PKP008	36	[e	e	linguistic	_	_	_	_	_	0-1(17)
36-6	PKP008	36	>°pomodori°<]	pomodori	linguistic	Volume=Low	End=73.015	_	Fast=0-8	_	0-8(17)
37-0	PKP032	37	[°no	no	linguistic	Volume=Low	Begin=68.81	_	_	_	0-2(17)
37-1	PKP032	37	ma	ma	linguistic	Volume=Low	_	_	_	_	0-2(17)
37-2	PKP032	37	aspettatemi:°]	aspettatemi	linguistic	Volume=Low	End=70.63	10x1	_	_	0-11(17)
38-0	PKP030	38	[xx]	x	unknown	_	Begin=71.25	_	_	_	0-2(18)
38-1	PKP030	38	((ride))	((ride))	nonverbalbehavior	_	End=72.99	_	_	_	_
39-0	PKP008	39	e	e	linguistic	_	Begin=74.285	_	_	_	_
39-1	PKP008	39	un	un	linguistic	_	_	_	_	_	_
39-2	PKP008	39	[goccio	goccio	linguistic	_	_	_	_	_	0-6(19)
39-3	PKP008	39	di	di	linguistic	_	_	_	_	_	0-2(19)
39-4	PKP008	39	olio]	olio	linguistic	_	_	_	_	_	0-4(19)
39-5	PKP008	39	piccante	piccante	linguistic	_	_	_	_	_	_
39-6	PKP008	39	che	che	linguistic	_	_	_	_	_	_
39-7	PKP008	39	non	non	linguistic	_	_	_	_	_	_
39-8	PKP008	39	so	so	linguistic	_	_	_	_	_	_
39-9	PKP008	39	se	se	linguistic	_	_	_	_	_	_
39-10	PKP008	39	si	si	linguistic	_	_	_	_	_	_
39-11	PKP008	39	sente	sente	linguistic	_	End=76.845	_	_	_	_
40-0	PKP030	40	[°grazie°]	grazie	linguistic	Volume=Low	Begin=74.445|End=75.135	_	_	_	0-6(19)
41-0	PKP030	41	°adesso	adesso	linguistic	Volume=Low	Begin=77.02	_	_	_	_
41-1	PKP030	41	assa~°	assa~	linguistic	Interrupted=Yes|Volume=Low	_	_	_	_	_
41-2	PKP030	41	ieri	ieri	linguistic	_	_	_	_	_	_
41-3	PKP030	41	eravamo	eravamo	linguistic	_	_	_	_	_	_
41-4	PKP030	41	a	a	linguistic	_	_	_	_	_	_
41-5	PKP030	41	treviso	treviso	linguistic	_	_	_	_	_	_
41-6	PKP030	41	noi	noi	linguistic	_	_	_	_	_	_
41-7	PKP030	41	ieri	ieri	linguistic	_	_	_	_	_	_
41-8	PKP030	41	sera	sera	linguistic	_	_	_	_	_	_
41-9	PKP030	41	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
41-10	PKP030	41	[°sì°]	sì	linguistic	Volume=Low	End=80.26	_	_	_	0-2(20)
42-0	PKP008	42	[ah	ah	linguistic	_	Begin=79.46	_	_	_	0-2(20)
42-1	PKP008	42	sì:]?	sì	linguistic	Intonation=Rising	_	1x1	_	_	0-2(20)
42-2	PKP008	42	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
42-3	PKP008	42	dove?	dove	linguistic	Intonation=Rising	End=80.68	_	_	_	_
43-0	PKP030	43	perché	perché	linguistic	_	Begin=80.775	_	_	_	_
43-1	PKP030	43	>abbiamo<	abbiamo	linguistic	_	_	_	Fast=0-7	_	_
43-2	PKP030	43	prenotato	prenotato	linguistic	_	_	_	_	_	_
43-3	PKP030	43	per	per	linguistic	_	_	_	_	_	_
43-4	PKP030	43	un	un	linguistic	_	_	_	_	_	_
43-5	PKP030	43	dopo	dopo	linguistic	_	_	_	_	_	_
43-6	PKP030	43	ce~	ce~	linguistic	Interrupted=Yes	_	_	_	_	_
43-7	PKP030	43	>siccome	siccome	linguistic	_	_	_	Fast=0-7	_	_
43-8	PKP030	43	adesso<	adesso	linguistic	_	_	_	Fast=0-6	_	_
43-9	PKP030	43	non	non	linguistic	_	_	_	_	_	_
43-10	PKP030	43	si	si	linguistic	_	_	_	_	_	_
43-11	PKP030	43	può	può	linguistic	_	_	_	_	_	_
43-12	PKP030	43	stare	stare	linguistic	_	_	_	_	_	_
43-13	PKP030	43	in	in	linguistic	_	_	_	_	_	_
43-14	PKP030	43	piedi::	piedi	linguistic	_	_	4x2	_	_	_
43-15	PKP030	43	[fuori	fuori	linguistic	_	_	_	_	_	0-5(21)
43-16	PKP030	43	col	col	linguistic	_	_	_	_	_	0-3(21)
43-17	PKP030	43	bicchierino]	bicchierino	linguistic	_	End=87.015	_	_	_	0-11(21)
44-0	PKP008	44	[è	è	linguistic	_	Begin=85.465	_	_	_	0-1(21)
44-1	PKP008	44	già	già	linguistic	_	_	_	_	_	0-3(21)
44-2	PKP008	44	in	in	linguistic	_	_	_	_	_	0-2(21)
44-3	PKP008	44	vigore?	vigore	linguistic	Intonation=Rising	_	_	_	_	0-6(21)
44-4	PKP008	44	è	è	linguistic	_	_	_	_	_	0-1(21)
44-5	PKP008	44	già	già	linguistic	_	_	_	_	_	0-3(21)
44-6	PKP008	44	in	in	linguistic	_	_	_	_	_	0-2(21)
44-7	PKP008	44	vigore],	vigore	linguistic	Intonation=weakly_rising	End=87.215	_	_	_	0-6(21)
45-0	PKP030	45	sì	sì	linguistic	_	Begin=87.61	_	_	_	_
45-1	PKP030	45	è	è	linguistic	_	_	_	_	_	_
45-2	PKP030	45	quello	quello	linguistic	_	_	_	_	_	_
45-3	PKP030	45	di	di	linguistic	_	_	_	_	_	_
45-4	PKP030	45	mar[tedì]?	martedì	linguistic	Intonation=Rising	End=89.35	_	_	_	3-7(22)
46-0	PKP008	46	[sì	sì	linguistic	_	Begin=88.985	_	_	_	0-2(22)
46-1	PKP008	46	sì]	sì	linguistic	_	_	_	_	_	0-2(22)
46-2	PKP008	46	sì	sì	linguistic	_	End=89.735	_	_	_	_
47-0	PKP030	47	>abbiamo	abbiamo	linguistic	_	Begin=90.14	_	Fast=0-7	_	_
47-1	PKP030	47	prenotato<	prenotato	linguistic	_	_	_	Fast=0-9	_	_
47-2	PKP030	47	un	un	linguistic	_	_	_	_	_	_
47-3	PKP030	47	locale:	locale	linguistic	_	_	5x1	_	_	_
47-4	PKP030	47	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
47-5	PKP030	47	inizio	inizio	linguistic	_	_	_	_	_	_
47-6	PKP030	47	di	di	linguistic	_	_	_	_	_	_
47-7	PKP030	47	xxxxxxxx	x	unknown	_	_	_	_	_	_
47-8	PKP030	47	tra	tra	linguistic	_	_	_	_	_	_
47-9	PKP030	47	il	il	linguistic	_	_	_	_	_	_
47-10	PKP030	47	put	put	linguistic	_	_	_	_	_	_
47-11	PKP030	47	e	e	linguistic	_	_	_	_	_	_
47-12	PKP030	47	xxxxx[xxx]	x	unknown	_	End=95.53	_	_	_	4-8(23)
48-0	PKP008	48	[come	come	linguistic	_	Begin=94.94	_	_	_	0-4(23)
48-1	PKP008	48	si]	si	linguistic	_	_	_	_	_	0-2(23)
48-2	PKP008	48	chiama?	chiama	linguistic	Intonation=Rising	End=95.96	_	_	_	_
49-0	PKP030	49	eh	eh	linguistic	_	Begin=96.04	_	_	_	_
49-1	PKP030	49	sai	sai	linguistic	_	_	_	_	_	_
