token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
36-2	PKP040	36	viaggio	viaggio	linguistic	_	_	_	_	_	_
36-3	PKP040	36	che	che	linguistic	_	_	_	_	_	_
36-4	PKP040	36	abbiamo	abbiamo	linguistic	_	_	_	_	_	_
36-5	PKP040	36	[fatto]	fatto	linguistic	_	End=95.65	_	_	_	0-5(14)
37-0	PKP041	37	[quei	quei	linguistic	_	Begin=95.3	_	_	_	0-4(14)
37-1	PKP041	37	gio]rni	giorni	linguistic	_	_	_	_	_	0-3(14)
37-2	PKP041	37	sono	sono	linguistic	_	_	_	_	_	_
37-3	PKP041	37	stati	stati	linguistic	_	_	_	_	_	_
37-4	PKP041	37	belliss[imi]	bellissimi	linguistic	_	End=96.72	_	_	_	7-10(15)
38-0	PKP047	38	[do]mani	domani	linguistic	_	Begin=96.6	_	_	_	0-2(?)
38-1	PKP047	38	finisco	finisco	linguistic	_	_	_	_	_	_
38-2	PKP047	38	il	il	linguistic	_	_	_	_	_	_
38-3	PKP047	38	giro	giro	linguistic	_	_	_	_	_	_
38-4	PKP047	38	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
38-5	PKP047	38	oca	oca	linguistic	_	_	_	_	_	_
38-6	PKP047	38	non	non	linguistic	_	_	_	_	_	_
38-7	PKP047	38	a	a	linguistic	_	_	_	_	_	_
38-8	PKP047	38	caso	caso	linguistic	_	_	_	_	_	_
38-9	PKP047	38	i	i	linguistic	_	_	_	_	_	_
38-10	PKP047	38	soldi	soldi	linguistic	_	_	_	_	_	_
38-11	PKP047	38	che	che	linguistic	_	_	_	_	_	_
38-12	PKP047	38	mi	mi	linguistic	_	_	_	_	_	_
38-13	PKP047	38	avevano	avevano	linguistic	_	_	_	_	_	_
38-14	PKP047	38	regalato	regalato	linguistic	_	_	_	_	_	_
38-15	PKP047	38	ritorno	ritorno	linguistic	_	_	_	_	_	_
38-16	PKP047	38	direttamente	direttamente	linguistic	_	_	_	_	_	_
38-17	PKP047	38	al	al	linguistic	_	_	_	_	_	_
38-18	PKP047	38	punto	punto	linguistic	_	_	_	_	_	_
38-19	PKP047	38	di	di	linguistic	_	_	_	_	_	_
38-20	PKP047	38	partenza	partenza	linguistic	_	_	_	_	_	_
38-21	PKP047	38	((ride))	((ride))	nonverbalbehavior	_	End=103.86	_	_	_	_
39-0	PKP040	39	perché?	perché	linguistic	Intonation=Rising	Begin=103.41|End=103.83	_	_	_	_
40-0	PKP047	40	#ca	ca	linguistic	_	Begin=104.355	_	_	_	_
40-1	PKP047	40	poi	poi	linguistic	_	_	_	_	_	_
40-2	PKP047	40	si	si	linguistic	_	_	_	_	_	_
40-3	PKP047	40	nd'	nd'	linguistic	SpaceAfter=No	_	_	_	_	_
40-4	PKP047	40	annu	annu	linguistic	_	_	_	_	_	_
40-5	PKP047	40	sciutu	sciutu	linguistic	_	_	_	_	_	_
40-6	PKP047	40	tutti	tutti	linguistic	_	End=105.942	_	_	_	_
41-0	PKP047	41	ah	ah	linguistic	_	Begin=108.17	_	_	_	_
41-1	PKP047	41	bugia	bugia	linguistic	_	_	_	_	_	_
41-2	PKP047	41	vabbè	vabbè	linguistic	_	_	_	_	_	_
41-3	PKP047	41	dai	dai	linguistic	_	_	_	_	_	_
41-4	PKP047	41	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
41-5	PKP047	41	è	è	linguistic	_	_	_	_	_	_
41-6	PKP047	41	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
41-7	PKP047	41	affitto	affitto	linguistic	_	_	_	_	_	_
41-8	PKP047	41	di	di	linguistic	_	_	_	_	_	_
41-9	PKP047	41	oggi	oggi	linguistic	_	_	_	_	_	_
41-10	PKP047	41	e	e	linguistic	_	_	_	_	_	_
41-11	PKP047	41	le	le	linguistic	_	_	_	_	_	_
41-12	PKP047	41	altre	altre	linguistic	_	_	_	_	_	_
41-13	PKP047	41	cose	cose	linguistic	_	End=111.0	_	_	_	_
42-0	PKP041	42	bellissimi	bellissimi	linguistic	_	Begin=114.16	_	_	_	_
42-1	PKP041	42	quei	quei	linguistic	_	_	_	_	_	_
42-2	PKP041	42	giorni	giorni	linguistic	_	_	_	_	_	_
42-3	PKP041	42	vero?	vero	linguistic	Intonation=Rising	End=115.63	_	_	_	_
43-0	PKP040	43	mh	mh	linguistic	_	Begin=115.62	_	_	_	_
43-1	PKP040	43	andammo	andammo	linguistic	_	_	_	_	_	_
43-2	PKP040	43	a	a	linguistic	_	_	_	_	_	_
43-3	PKP040	43	ve[dere	vedere	linguistic	_	_	_	_	_	2-6(?)
43-4	PKP040	43	la	la	linguistic	_	_	_	_	_	0-2(?)
43-5	PKP040	43	mostra	mostra	linguistic	_	_	_	_	_	0-6(?)
43-6	PKP040	43	di]	di	linguistic	_	_	_	_	_	0-2(?)
43-7	PKP040	43	chaga:[l]	chagal	linguistic	_	End=118.26	4x1	_	_	5-6(?)
44-0	PKP047	44	[devi	devi	linguistic	_	Begin=116.52	_	_	_	0-4(18)
44-1	PKP047	44	ve~	ve~	linguistic	Interrupted=Yes	_	_	_	_	0-3(18)
44-2	PKP047	44	devi]	devi	linguistic	_	End=117.37	_	_	_	0-4(18)
45-0	PKP047	45	[d]evi	devi	linguistic	_	Begin=118.205	_	_	_	0-1(19)
45-1	PKP047	45	vedere	vedere	linguistic	_	_	_	_	_	_
45-2	PKP047	45	per	per	linguistic	_	_	_	_	_	_
45-3	PKP047	45	me	me	linguistic	_	_	_	_	_	_
45-4	PKP047	45	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
45-5	PKP047	45	dal	dal	linguistic	_	_	_	_	_	_
45-6	PKP047	45	quattro	quattro	linguistic	_	_	_	_	_	_
45-7	PKP047	45	dicembre	dicembre	linguistic	_	_	_	_	_	_
45-8	PKP047	45	a~	a~	linguistic	Interrupted=Yes	_	_	_	_	_
45-9	PKP047	45	al:	al	linguistic	_	_	1x1	_	_	_
45-10	PKP047	45	quattro	quattro	linguistic	_	_	_	_	_	_
45-11	PKP047	45	feb[braio:]	febbraio	linguistic	_	End=122.33	7x1	_	_	3-8(20)
46-0	PKP040	46	[sì]	sì	linguistic	_	Begin=122.19	_	_	_	0-2(20)
46-1	PKP040	46	tu:	tu	linguistic	_	_	1x1	_	_	_
46-2	PKP040	46	tu	tu	linguistic	_	_	_	_	_	_
46-3	PKP040	46	non	non	linguistic	_	_	_	_	_	_
46-4	PKP040	46	ti	ti	linguistic	_	_	_	_	_	_
46-5	PKP040	46	ricordi	ricordi	linguistic	_	_	_	_	_	_
46-6	PKP040	46	nie:[nte]	niente	linguistic	_	End=124.1	2x1	_	_	3-6(21)
47-0	PKP047	47	[il	il	linguistic	_	Begin=123.77	_	_	_	0-2(21)
47-1	PKP047	47	pe]riodo	periodo	linguistic	_	_	_	_	_	0-2(21)
47-2	PKP047	47	più~	più~	linguistic	Interrupted=Yes	_	_	_	_	_
47-3	PKP047	47	ma:	ma	linguistic	_	End=124.8	1x1	_	_	_
48-0	PKP047	48	penso	penso	linguistic	_	Begin=126.29	_	_	_	_
48-1	PKP047	48	di	di	linguistic	_	_	_	_	_	_
48-2	PKP047	48	non	non	linguistic	_	_	_	_	_	_
48-3	PKP047	48	aver	aver	linguistic	_	_	_	_	_	_
48-4	PKP047	48	toccato	toccato	linguistic	_	_	_	_	_	_
48-5	PKP047	48	un	un	linguistic	_	_	_	_	_	_
48-6	PKP047	48	libro	libro	linguistic	_	_	_	_	_	_
48-7	PKP047	48	dal	dal	linguistic	_	_	_	_	_	_
48-8	PKP047	48	quattro	quattro	linguistic	_	_	_	_	_	_
48-9	PKP047	48	dicembre	dicembre	linguistic	_	_	_	_	_	_
48-10	PKP047	48	al	al	linguistic	_	_	_	_	_	_
48-11	PKP047	48	tre	tre	linguistic	_	_	_	_	_	_
48-12	PKP047	48	febbraio	febbraio	linguistic	_	End=129.905	_	_	_	_
49-0	PKP040	49	vabbè	vabbè	linguistic	_	Begin=130.21	_	_	_	_
49-1	PKP040	49	non	non	linguistic	_	_	_	_	_	_
49-2	PKP040	49	è	è	linguistic	_	_	_	_	_	_
49-3	PKP040	49	che:	che	linguistic	_	End=131.03	2x1	_	_	_
50-0	PKP041	50	ou	ou	linguistic	_	Begin=133.45	_	_	_	_
50-1	PKP041	50	che	che	linguistic	_	_	_	_	_	_
50-2	PKP041	50	è?	è	linguistic	Intonation=Rising	End=134.1	_	_	_	_
51-0	PKP047	51	ieri	ieri	linguistic	_	Begin=135.04	_	_	_	_
51-1	PKP047	51	rivedevo	rivedevo	linguistic	_	_	_	_	_	_
51-2	PKP047	51	le	le	linguistic	_	_	_	_	_	_
51-3	PKP047	51	mie	mie	linguistic	_	_	_	_	_	_
51-4	PKP047	51	storie:	storie	linguistic	_	_	5x1	_	_	_
51-5	PKP047	51	a	a	linguistic	_	_	_	_	_	_
51-6	PKP047	51	instagram	instagram	linguistic	_	_	_	_	_	_
51-7	PKP047	51	vecchie	vecchie	linguistic	_	End=137.6	_	_	_	_
52-0	PKP047	52	dell'	dell'	linguistic	SpaceAfter=No	Begin=139.35	_	_	_	_
52-1	PKP047	52	università	università	linguistic	_	_	_	_	_	_
52-2	PKP047	52	che	che	linguistic	_	_	_	_	_	_
52-3	PKP047	52	tipo	tipo	linguistic	_	_	_	_	_	_
52-4	PKP047	52	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
52-5	PKP047	52	erano	erano	linguistic	_	_	_	_	_	_
52-6	PKP047	52	mesi	mesi	linguistic	_	_	_	_	_	_
52-7	PKP047	52	in	in	linguistic	_	_	_	_	_	_
52-8	PKP047	52	cui	cui	linguistic	_	_	_	_	_	_
52-9	PKP047	52	mettevo	mettevo	linguistic	_	_	_	_	_	_
52-10	PKP047	52	una	una	linguistic	_	_	_	_	_	_
52-11	PKP047	52	storia	storia	linguistic	_	_	_	_	_	_
52-12	PKP047	52	a	a	linguistic	_	_	_	_	_	_
52-13	PKP047	52	torino:	torino	linguistic	_	_	5x1	_	_	_
52-14	PKP047	52	il	il	linguistic	_	_	_	_	_	_
52-15	PKP047	52	giorno	giorno	linguistic	_	_	_	_	_	_
52-16	PKP047	52	dopo	dopo	linguistic	_	_	_	_	_	_
52-17	PKP047	52	a	a	linguistic	_	_	_	_	_	_
52-18	PKP047	52	bologna:	bologna	linguistic	_	_	6x1	_	_	_
52-19	PKP047	52	poi	poi	linguistic	_	_	_	_	_	_
52-20	PKP047	52	a	a	linguistic	_	_	_	_	_	_
52-21	PKP047	52	pesaro:	pesaro	linguistic	_	_	5x1	_	_	_
52-22	PKP047	52	e	e	linguistic	_	_	_	_	_	_
52-23	PKP047	52	poi	poi	linguistic	_	_	_	_	_	_
52-24	PKP047	52	di	di	linguistic	_	_	_	_	_	_
52-25	PKP047	52	nuovo	nuovo	linguistic	_	_	_	_	_	_
52-26	PKP047	52	a	a	linguistic	_	_	_	_	_	_
52-27	PKP047	52	mila:no	milano	linguistic	_	_	3x1	_	_	_
52-28	PKP047	52	nel	nel	linguistic	_	_	_	_	_	_
52-29	PKP047	52	giro	giro	linguistic	_	_	_	_	_	_
52-30	PKP047	52	di	di	linguistic	_	_	_	_	_	_
52-31	PKP047	52	una	una	linguistic	_	_	_	_	_	_
52-32	PKP047	52	settima:na	settimana	linguistic	_	_	6x1	_	_	_
52-33	PKP047	52	proprio	proprio	linguistic	_	End=149.22	_	_	_	_
53-0	PKP041	53	be:llo	bello	linguistic	_	Begin=152.52	1x1	_	_	_
