token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
8-2	PKP025	8	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
8-3	PKP025	8	è?	è	linguistic	Intonation=Rising	End=18.981	_	_	_	_
9-0	PKP026	9	sì	sì	linguistic	_	Begin=19.01|End=19.641	_	_	_	_
10-0	PKP025	10	questo?	questo	linguistic	Intonation=Rising	Begin=21.45|End=22.19	_	_	_	_
11-0	PKP026	11	sì	sì	linguistic	_	Begin=22.895|End=23.384	_	_	_	_
12-0	PKP025	12	te	te	linguistic	_	Begin=27.7	_	_	_	_
12-1	PKP025	12	come	come	linguistic	_	_	_	_	_	_
12-2	PKP025	12	la	la	linguistic	_	_	_	_	_	_
12-3	PKP025	12	vuoi	vuoi	linguistic	_	End=28.48	_	_	_	_
13-0	PKP026	13	quella	quella	linguistic	_	Begin=29.79	_	_	_	_
13-1	PKP026	13	al	al	linguistic	_	_	_	_	_	_
13-2	PKP026	13	caffè	caffè	linguistic	_	_	_	_	_	_
13-3	PKP026	13	e	e	linguistic	_	_	_	_	_	_
13-4	PKP026	13	amaretto	amaretto	linguistic	_	End=31.388	_	_	_	_
14-0	PKP025	14	<caffè	caffè	linguistic	_	Begin=32.406	_	Slow=0-5	_	_
14-1	PKP025	14	e	e	linguistic	_	_	_	Slow=0-1	_	_
14-2	PKP025	14	amarett[o]>	amaretto	linguistic	_	End=33.784	_	Slow=0-8	_	7-8(1)
15-0	PKP026	15	[mh]	mh	linguistic	_	Begin=33.645	_	_	_	0-2(1)
15-1	PKP026	15	mh	mh	linguistic	_	End=34.06	_	_	_	_
16-0	PKP025	16	io?	io	linguistic	Intonation=Rising	Begin=36.417|End=36.826	_	_	_	_
17-0	PKP025	17	[limone]	limone	linguistic	_	Begin=37.871|End=38.48	_	_	_	0-6(2)
18-0	PKP026	18	[tè	tè	linguistic	_	Begin=37.871	_	_	_	0-2(2)
18-1	PKP026	18	al	al	linguistic	_	_	_	_	_	0-2(2)
18-2	PKP026	18	limo]ne	limone	linguistic	_	End=38.87	_	_	_	0-4(2)
19-0	PKP025	19	#voi	voi	linguistic	_	Begin=44.22	_	_	_	_
19-1	PKP025	19	co	co	linguistic	_	_	_	_	_	_
19-2	PKP025	19	fate	fate	linguistic	_	_	_	_	_	_
19-3	PKP025	19	sabato	sabato	linguistic	_	End=45.593	_	_	_	_
20-0	PKP026	20	sabato:	sabato	linguistic	_	Begin=46.896	5x1	_	_	_
20-1	PKP026	20	<ho	ho	linguistic	_	_	_	Slow=0-2	_	_
20-2	PKP026	20	prenotato:>	prenotato	linguistic	_	_	8x1	Slow=0-9	_	_
20-3	PKP026	20	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
20-4	PKP026	20	in	in	linguistic	_	_	_	_	_	_
20-5	PKP026	20	un	un	linguistic	_	_	_	_	_	_
20-6	PKP026	20	ristorante	ristorante	linguistic	_	_	_	_	_	_
20-7	PKP026	20	che	che	linguistic	_	_	_	_	_	_
20-8	PKP026	20	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
20-9	PKP026	20	è	è	linguistic	_	_	_	_	_	_
20-10	PKP026	20	una	una	linguistic	_	_	_	_	_	_
20-11	PKP026	20	cena,	cena	linguistic	Intonation=weakly_rising	End=51.89	_	_	_	_
21-0	PKP025	21	dove	dove	linguistic	_	Begin=52.338|End=52.76	_	_	_	_
22-0	PKP026	22	e::h	eh	linguistic	_	Begin=52.77	0x2	_	_	_
22-1	PKP026	22	a	a	linguistic	_	_	_	_	_	_
22-2	PKP026	22	senigallia,	senigallia	linguistic	Intonation=weakly_rising	_	_	_	_	_
22-3	PKP026	22	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
22-4	PKP026	22	è	è	linguistic	_	_	_	_	_	_
22-5	PKP026	22	la	la	linguistic	_	_	_	_	_	_
22-6	PKP026	22	cena	cena	linguistic	_	_	_	_	_	_
22-7	PKP026	22	con	con	linguistic	_	_	_	_	_	_
22-8	PKP026	22	il	il	linguistic	_	_	_	_	_	_
22-9	PKP026	22	dj	dj	linguistic	_	_	_	_	_	_
22-10	PKP026	22	e	e	linguistic	_	_	_	_	_	_
22-11	PKP026	22	volendo:	volendo	linguistic	_	_	6x1	_	_	_
22-12	PKP026	22	ti	ti	linguistic	_	_	_	_	_	_
22-13	PKP026	22	puoi	puoi	linguistic	_	_	_	_	_	_
22-14	PKP026	22	mascherare,	mascherare	linguistic	Intonation=weakly_rising	_	_	_	_	_
22-15	PKP026	22	è	è	linguistic	_	_	_	_	_	_
22-16	PKP026	22	il	il	linguistic	_	_	_	_	_	_
22-17	PKP026	22	sabato	sabato	linguistic	_	_	_	_	_	_
22-18	PKP026	22	di	di	linguistic	_	_	_	_	_	_
22-19	PKP026	22	carneval[e]	carnevale	linguistic	_	End=59.189	_	_	_	7-9(3)
23-0	PKP025	23	[ma]	ma	linguistic	_	Begin=59.034	_	_	_	0-2(3)
23-1	PKP025	23	dove	dove	linguistic	_	End=59.65	_	_	_	_
24-0	PKP026	24	a	a	linguistic	_	Begin=59.864	_	_	_	_
24-1	PKP026	24	senigallia:::	senigallia	linguistic	_	_	9x3	_	_	_
24-2	PKP026	24	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
24-3	PKP026	24	verso	verso	linguistic	_	_	_	_	_	_
24-4	PKP026	24	sant'	sant'	linguistic	SpaceAfter=No	_	_	_	_	_
24-5	PKP026	24	angelo	angelo	linguistic	_	End=63.602	_	_	_	_
25-0	PKP025	25	che	che	linguistic	_	Begin=65.23	_	_	_	_
25-1	PKP025	25	ristorante	ristorante	linguistic	_	End=66.19	_	_	_	_
26-0	PKP026	26	si	si	linguistic	_	Begin=66.483	_	_	_	_
26-1	PKP026	26	chiama	chiama	linguistic	_	_	_	_	_	_
26-2	PKP026	26	il	il	linguistic	_	_	_	_	_	_
26-3	PKP026	26	°freccia	freccia	linguistic	Volume=Low	_	_	_	_	_
26-4	PKP026	26	azzurra°	azzurra	linguistic	Volume=Low	End=68.08	_	_	_	_
27-0	PKP025	27	°freccia	freccia	linguistic	Volume=Low	Begin=68.141	_	_	_	_
27-1	PKP025	27	azzurra°	azzurra	linguistic	Volume=Low	End=69.4	_	_	_	_
28-0	PKP025	28	allora	allora	linguistic	_	Begin=70.895	_	_	_	_
28-1	PKP025	28	io	io	linguistic	_	_	_	_	_	_
28-2	PKP025	28	domenica	domenica	linguistic	_	_	_	_	_	_
28-3	PKP025	28	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
28-4	PKP025	28	me	me	linguistic	_	_	_	_	_	_
28-5	PKP025	28	devo	devo	linguistic	_	_	_	_	_	_
28-6	PKP025	28	sveglia'	sveglia'	linguistic	Truncated=Yes	_	_	_	_	_
28-7	PKP025	28	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
28-8	PKP025	28	quindi	quindi	linguistic	_	End=76.17	_	_	_	_
29-0	PKP026	29	c'	c'	linguistic	SpaceAfter=No	Begin=76.17	_	_	_	_
29-1	PKP026	29	hai	hai	linguistic	_	_	_	_	_	_
29-2	PKP026	29	il	il	linguistic	_	_	_	_	_	_
29-3	PKP026	29	matrimonio	matrimonio	linguistic	_	End=77.105	_	_	_	_
30-0	PKP025	30	matrimonio	matrimonio	linguistic	_	Begin=77.147|End=77.82	_	_	_	_
31-0	PKP026	31	quindi	quindi	linguistic	_	Begin=78.949	_	_	_	_
31-1	PKP026	31	sabato	sabato	linguistic	_	_	_	_	_	_
31-2	PKP026	31	sera	sera	linguistic	_	_	_	_	_	_
31-3	PKP026	31	come::	come	linguistic	_	_	3x2	_	_	_
31-4	PKP026	31	vi	vi	linguistic	_	_	_	_	_	_
31-5	PKP026	31	organizzate	organizzate	linguistic	_	End=81.67	_	_	_	_
32-0	PKP025	32	allora	allora	linguistic	_	Begin=82.707	_	_	_	_
32-1	PKP025	32	se	se	linguistic	_	_	_	_	_	_
32-2	PKP025	32	io	io	linguistic	_	_	_	_	_	_
32-3	PKP025	32	al	al	linguistic	_	_	_	_	_	_
32-4	PKP025	32	non	non	linguistic	_	_	_	_	_	_
32-5	PKP025	32	so	so	linguistic	_	_	_	_	_	_
32-6	PKP025	32	neanche	neanche	linguistic	_	_	_	_	_	_
32-7	PKP025	32	a	a	linguistic	_	_	_	_	_	_
32-8	PKP025	32	che	che	linguistic	_	_	_	_	_	_
32-9	PKP025	32	ora:	ora	linguistic	_	_	2x1	_	_	_
32-10	PKP025	32	è	è	linguistic	_	_	_	_	_	_
32-11	PKP025	32	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
32-12	PKP025	32	se	se	linguistic	_	_	_	_	_	_
32-13	PKP025	32	è	è	linguistic	_	_	_	_	_	_
32-14	PKP025	32	alle	alle	linguistic	_	_	_	_	_	_
32-15	PKP025	32	dieci	dieci	linguistic	_	_	_	_	_	_
32-16	PKP025	32	io	io	linguistic	_	_	_	_	_	_
32-17	PKP025	32	bisogna	bisogna	linguistic	_	_	_	_	_	_
32-18	PKP025	32	che:	che	linguistic	_	_	2x1	_	_	_
32-19	PKP025	32	sabato:	sabato	linguistic	_	_	5x1	_	_	_
32-20	PKP025	32	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
32-21	PKP025	32	boh	boh	linguistic	_	_	_	_	_	_
32-22	PKP025	32	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
32-23	PKP025	32	andrò	andrò	linguistic	_	_	_	_	_	_
32-24	PKP025	32	a	a	linguistic	_	_	_	_	_	_
32-25	PKP025	32	cena	cena	linguistic	_	End=90.93	_	_	_	_
33-0	PKP026	33	ma	ma	linguistic	_	Begin=90.943	_	_	_	_
33-1	PKP026	33	è	è	linguistic	_	_	_	_	_	_
33-2	PKP026	33	il	il	linguistic	_	_	_	_	_	_
33-3	PKP026	33	sabato	sabato	linguistic	_	_	_	_	_	_
33-4	PKP026	33	di	di	linguistic	_	_	_	_	_	_
33-5	PKP026	33	carneva:le	carnevale	linguistic	_	End=92.68	6x1	_	_	_
34-0	PKP025	34	°eh°	eh	linguistic	Volume=Low	Begin=92.78	_	_	_	_
34-1	PKP025	34	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
34-2	PKP025	34	ho	ho	linguistic	_	_	_	_	_	_
34-3	PKP025	34	il	il	linguistic	_	_	_	_	_	_
34-4	PKP025	34	MATRIMONIO	matrimonio	linguistic	Volume=High	_	_	_	_	_
34-5	PKP025	34	il	il	linguistic	_	_	_	_	_	_
34-6	PKP025	34	gi[orno	giorno	linguistic	_	_	_	_	_	1-6(4)
34-7	PKP025	34	dopo]	dopo	linguistic	_	End=95.0	_	_	_	0-4(4)
35-0	PKP026	35	[è	è	linguistic	_	Begin=94.345	_	_	_	0-1(4)
35-1	PKP026	35	bella	bella	linguistic	_	_	_	_	_	0-5(4)
35-2	PKP026	35	(u)na	una	linguistic	_	_	_	_	0-1(0)	0-3(4)
35-3	PKP026	35	c]ena	cena	linguistic	_	_	_	_	_	0-1(4)
35-4	PKP026	35	>co(n)	con	linguistic	_	_	_	Fast=0-3	2-3(1)	_
35-5	PKP026	35	(u)n	un	linguistic	_	_	_	Fast=0-2	0-1(2)	_
35-6	PKP026	35	po'	po'	linguistic	_	_	_	Fast=0-3	_	_
35-7	PKP026	35	di<	di	linguistic	_	_	_	Fast=0-2	_	_
35-8	PKP026	35	mu:sica	musica	linguistic	_	End=96.663	1x1	_	_	_
36-0	PKP026	36	per	per	linguistic	_	Begin=97.179	_	_	_	_
36-1	PKP026	36	far	far	linguistic	_	_	_	_	_	_
36-2	PKP026	36	[qualcosa]	qualcosa	linguistic	_	End=98.44	_	_	_	0-8(5)
37-0	PKP025	37	[ma	ma	linguistic	_	Begin=97.446	_	_	_	0-2(5)
37-1	PKP025	37	la	la	linguistic	_	_	_	_	_	0-2(5)
37-2	PKP025	37	cena]	cena	linguistic	_	End=98.44	_	_	_	0-4(5)
38-0	PKP025	38	se	se	linguistic	_	Begin=98.768	_	_	_	_
38-1	PKP025	38	è	è	linguistic	_	_	_	_	_	_
38-2	PKP025	38	(i)l	il	linguistic	_	_	_	_	0-1(0)	_
38-3	PKP025	38	miù	miù	linguistic	_	End=99.758	_	_	_	_
39-0	PKP026	39	mah::	mah	linguistic	_	Begin=100.588|End=101.321	2x2	_	_	_
40-0	PKP025	40	>eh	eh	linguistic	_	Begin=101.979	_	Fast=0-2	_	_
40-1	PKP025	40	tanto<	tanto	linguistic	_	_	_	Fast=0-5	_	_
40-2	PKP025	40	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
40-3	PKP025	40	o	o	linguistic	_	_	_	_	_	_
40-4	PKP025	40	il	il	linguistic	_	_	_	_	_	_
40-5	PKP025	40	tris	tris	linguistic	_	_	_	_	_	_
40-6	PKP025	40	vanno	vanno	linguistic	_	_	_	_	_	_
40-7	PKP025	40	tutti	tutti	linguistic	_	_	_	_	_	_
40-8	PKP025	40	al	al	linguistic	_	_	_	_	_	_
40-9	PKP025	40	tris	tris	linguistic	_	End=104.596	_	_	_	_
41-0	PKP026	41	il	il	linguistic	_	Begin=104.592	_	_	_	_
41-1	PKP026	41	tris	tris	linguistic	_	_	_	_	_	_
41-2	PKP026	41	è	è	linguistic	_	_	_	_	_	_
41-3	PKP026	41	proprio	proprio	linguistic	_	_	_	_	_	_
41-4	PKP026	41	discoteca	discoteca	linguistic	_	_	_	_	_	_
41-5	PKP026	41	no[n	non	linguistic	_	_	_	_	_	2-3(6)
41-6	PKP026	41	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	0-2(6)
41-7	PKP026	41	è	è	linguistic	_	_	_	_	_	0-1(6)
41-8	PKP026	41	la]	la	linguistic	_	_	_	_	_	0-2(6)
41-9	PKP026	41	cena	cena	linguistic	_	End=106.813	_	_	_	_
42-0	PKP025	42	[lo	lo	linguistic	_	Begin=106.04	_	_	_	0-2(7)
42-1	PKP025	42	so]	so	linguistic	_	End=106.437	_	_	_	0-2(7)
43-0	PKP025	43	>però<	però	linguistic	_	Begin=107.806	_	Fast=0-4	_	_
43-1	PKP025	43	vanno	vanno	linguistic	_	_	_	_	_	_
43-2	PKP025	43	lì	lì	linguistic	_	End=108.411	_	_	_	_
44-0	PKP025	44	oppure	oppure	linguistic	_	Begin=109.296	_	_	_	_
44-1	PKP025	44	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
44-2	PKP025	44	è	è	linguistic	_	_	_	_	_	_
44-3	PKP025	44	lunedì	lunedì	linguistic	_	End=110.625	_	_	_	_
45-0	PKP025	45	lunedì:	lunedì	linguistic	_	Begin=112.505	5x1	_	_	_
45-1	PKP025	45	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
45-2	PKP025	45	che	che	linguistic	_	_	_	_	_	_
45-3	PKP025	45	è	è	linguistic	_	_	_	_	_	_
45-4	PKP025	45	proprio	proprio	linguistic	_	_	_	_	_	_
45-5	PKP025	45	>carnevale	carnevale	linguistic	_	_	_	Fast=0-9	_	_
45-6	PKP025	45	no<?	no	linguistic	Intonation=Rising	End=114.64	_	Fast=0-2	_	_
46-0	PKP026	46	martedì	martedì	linguistic	_	Begin=114.924	_	_	_	_
46-1	PKP026	46	è	è	linguistic	_	_	_	_	_	_
46-2	PKP026	46	il	il	linguistic	_	_	_	_	_	_
46-3	PKP026	46	giorno	giorno	linguistic	_	_	_	_	_	_
46-4	PKP026	46	di	di	linguistic	_	_	_	_	_	_
46-5	PKP026	46	carnevale	carnevale	linguistic	_	_	_	_	_	_
46-6	PKP026	46	lunedì	lunedì	linguistic	_	_	_	_	_	_
46-7	PKP026	46	è	è	linguistic	_	_	_	_	_	_
46-8	PKP026	46	la	la	linguistic	_	_	_	_	_	_
46-9	PKP026	46	sera	sera	linguistic	_	_	_	_	_	_
46-10	PKP026	46	prima	prima	linguistic	_	End=117.693	_	_	_	_
47-0	PKP025	47	eh	eh	linguistic	_	Begin=120.96|End=121.12	_	_	_	_
48-0	PKP025	48	tanto	tanto	linguistic	_	Begin=122.113	_	_	_	_
48-1	PKP025	48	io	io	linguistic	_	_	_	_	_	_
48-2	PKP025	48	sabato	sabato	linguistic	_	_	_	_	_	_
48-3	PKP025	48	non	non	linguistic	_	_	_	_	_	_
48-4	PKP025	48	è	è	linguistic	_	_	_	_	_	_
48-5	PKP025	48	che:	che	linguistic	_	_	2x1	_	_	_
48-6	PKP025	48	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
48-7	PKP025	48	posso	posso	linguistic	_	_	_	_	_	_
48-8	PKP025	48	fa'	fa'	linguistic	Truncated=Yes	_	_	_	_	_
48-9	PKP025	48	tardi	tardi	linguistic	_	End=125.502	_	_	_	_
49-0	PKP025	49	BOH	boh	linguistic	Volume=High	Begin=129.41|End=129.737	_	_	_	_
50-0	PKP026	50	vabbè	vabbè	linguistic	_	Begin=130.086	_	_	_	_
50-1	PKP026	50	mica	mica	linguistic	_	_	_	_	_	_
50-2	PKP026	50	devi	devi	linguistic	_	_	_	_	_	_
50-3	PKP026	50	far	far	linguistic	_	_	_	_	_	_
50-4	PKP026	50	le	le	linguistic	_	_	_	_	_	_
50-5	PKP026	50	cinque	cinque	linguistic	_	_	_	_	_	_
50-6	PKP026	50	del	del	linguistic	_	_	_	_	_	_
50-7	PKP026	50	mattino	mattino	linguistic	_	_	_	_	_	_
50-8	PKP026	50	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
50-9	PKP026	50	è	è	linguistic	_	_	_	_	_	_
50-10	PKP026	50	bello	bello	linguistic	_	_	_	_	_	_
50-11	PKP026	50	anche	anche	linguistic	_	_	_	_	_	_
50-12	PKP026	50	una	una	linguistic	_	_	_	_	_	_
50-13	PKP026	50	serata:::	serata	linguistic	_	_	5x3	_	_	_
50-14	PKP026	50	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
50-15	PKP026	50	così	così	linguistic	_	_	_	_	_	_
50-16	PKP026	50	un	un	linguistic	_	_	_	_	_	_
50-17	PKP026	50	po'	po'	linguistic	_	_	_	_	_	_
50-18	PKP026	50	allegra	allegra	linguistic	_	_	_	_	_	_
50-19	PKP026	50	con	con	linguistic	_	_	_	_	_	_
50-20	PKP026	50	un	un	linguistic	_	_	_	_	_	_
50-21	PKP026	50	po'	po'	linguistic	_	_	_	_	_	_
50-22	PKP026	50	di	di	linguistic	_	_	_	_	_	_
50-23	PKP026	50	mu:sica	musica	linguistic	_	End=137.382	1x1	_	_	_
51-0	PKP026	51	(eh)	eh	linguistic	_	Begin=138.232|End=138.55	_	_	0-2(0)	_
52-0	PKP025	52	ma	ma	linguistic	_	Begin=138.794	_	_	_	_
52-1	PKP025	52	per	per	linguistic	_	_	_	_	_	_
52-2	PKP025	52	noi	noi	linguistic	_	_	_	_	_	_
52-3	PKP025	52	chissà	chissà	linguistic	_	End=140.227	_	_	_	_
53-0	PKP026	53	eh	eh	linguistic	_	Begin=140.227|End=140.555	_	_	_	_
54-0	PKP025	54	eh	eh	linguistic	_	Begin=141.071|End=141.4	_	_	_	_
55-0	PKP025	55	al	al	linguistic	_	Begin=142.375	_	_	_	_
55-1	PKP025	55	miù	miù	linguistic	_	End=142.89	_	_	_	_
56-0	PKP025	56	oppure	oppure	linguistic	_	Begin=145.63	_	_	_	_
56-1	PKP025	56	tipo	tipo	linguistic	_	_	_	_	_	_
56-2	PKP025	56	il	il	linguistic	_	_	_	_	_	_
56-3	PKP025	56	pa:radise	paradise	linguistic	_	End=147.25	1x1	_	_	_
57-0	PKP026	57	eh	eh	linguistic	_	Begin=149.26	_	_	_	_
57-1	PKP026	57	ma	ma	linguistic	_	_	_	_	_	_
57-2	PKP026	57	là:	là	linguistic	_	_	1x1	_	_	_
57-3	PKP026	57	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
57-4	PKP026	57	c~	c~	linguistic	Interrupted=Yes	_	_	_	_	_
57-5	PKP026	57	vogli~	vogli~	linguistic	Interrupted=Yes	_	_	_	_	_
57-6	PKP026	57	ci	ci	linguistic	_	_	_	_	_	_
57-7	PKP026	57	vuole	vuole	linguistic	_	_	_	_	_	_
57-8	PKP026	57	più	più	linguistic	_	_	_	_	_	_
57-9	PKP026	57	di	di	linguistic	_	_	_	_	_	_
57-10	PKP026	57	mezz'	mezz'	linguistic	SpaceAfter=No	_	_	_	_	_
57-11	PKP026	57	ora	ora	linguistic	_	_	_	_	_	_
57-12	PKP026	57	di	di	linguistic	_	_	_	_	_	_
57-13	PKP026	57	strada	strada	linguistic	_	End=152.65	_	_	_	_
58-0	PKP025	58	vabbè	vabbè	linguistic	_	Begin=153.425|End=153.73	_	_	_	_
59-0	PKP026	59	anche	anche	linguistic	_	Begin=153.743	_	_	_	_
59-1	PKP026	59	per	per	linguistic	_	_	_	_	_	_
59-2	PKP026	59	tornare	tornare	linguistic	_	_	_	_	_	_
59-3	PKP026	59	d[opo	dopo	linguistic	_	_	_	_	_	1-4(8)
59-4	PKP026	59	è::]	è	linguistic	_	End=155.74	0x2	_	_	0-1(8)
60-0	PKP025	60	[vai	vai	linguistic	_	Begin=154.856	_	_	_	0-3(8)
60-1	PKP025	60	a	a	linguistic	_	_	_	_	_	0-1(8)
60-2	PKP025	60	cena:::]	cena	linguistic	_	_	3x3	_	_	0-4(8)
60-3	PKP025	60	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
60-4	PKP025	60	una	una	linguistic	_	_	_	_	_	_
60-5	PKP025	60	sei	sei	linguistic	_	_	_	_	_	_
60-6	PKP025	60	a	a	linguistic	_	_	_	_	_	_
60-7	PKP025	60	casa	casa	linguistic	_	End=157.02	_	_	_	_
61-0	PKP025	61	le	le	linguistic	_	Begin=157.758	_	_	_	_
61-1	PKP025	61	due	due	linguistic	_	End=158.33	_	_	_	_
62-0	PKP025	62	io	io	linguistic	_	Begin=159.66	_	_	_	_
62-1	PKP025	62	non	non	linguistic	_	_	_	_	_	_
62-2	PKP025	62	so	so	linguistic	_	_	_	_	_	_
62-3	PKP025	62	a	a	linguistic	_	_	_	_	_	_
62-4	PKP025	62	che	che	linguistic	_	_	_	_	_	_
62-5	PKP025	62	ora	ora	linguistic	_	_	_	_	_	_
62-6	PKP025	62	è	è	linguistic	_	_	_	_	_	_
62-7	PKP025	62	perché	perché	linguistic	_	_	_	_	_	_
62-8	PKP025	62	non	non	linguistic	_	_	_	_	_	_
62-9	PKP025	62	è	è	linguistic	_	_	_	_	_	_
62-10	PKP025	62	in	in	linguistic	_	_	_	_	_	_
62-11	PKP025	62	chiesa	chiesa	linguistic	_	End=161.7	_	_	_	_
63-0	PKP026	63	>°bisogna°<	bisogna	linguistic	Volume=Low	Begin=164.221	_	Fast=0-7	_	_
63-1	PKP026	63	che	che	linguistic	_	_	_	_	_	_
63-2	PKP026	63	ti	ti	linguistic	_	_	_	_	_	_
63-3	PKP026	63	infor[mi	informi	linguistic	_	_	_	_	_	5-7(9)
63-4	PKP026	63	per	per	linguistic	_	_	_	_	_	0-3(9)
63-5	PKP026	63	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	0-2(9)
63-6	PKP026	63	orario	orario	linguistic	_	_	_	_	_	0-6(9)
63-7	PKP026	63	allora]	allora	linguistic	_	End=166.405	_	_	_	0-6(9)
64-0	PKP025	64	[al	al	linguistic	_	Begin=165.098	_	_	_	0-2(9)
64-1	PKP025	64	comune	comune	linguistic	_	_	_	_	_	0-6(9)
64-2	PKP025	64	poi	poi	linguistic	_	_	_	_	_	0-3(9)
64-3	PKP025	64	non	non	linguistic	_	_	_	_	_	0-3(9)
64-4	PKP025	64	so	so	linguistic	_	_	_	_	_	0-2(9)
64-5	PKP025	64	n]eanche	neanche	linguistic	_	_	_	_	_	0-1(9)
64-6	PKP025	64	se:	se	linguistic	_	_	1x1	_	_	_
64-7	PKP025	64	la	la	linguistic	_	_	_	_	_	_
64-8	PKP025	64	gente	gente	linguistic	_	_	_	_	_	_
64-9	PKP025	64	ci	ci	linguistic	_	_	_	_	_	_
64-10	PKP025	64	può	può	linguistic	_	_	_	_	_	_
64-11	PKP025	64	andà.	andà	linguistic	Intonation=Falling	End=168.1	_	_	_	_
65-0	PKP026	65	CERto	certo	linguistic	Volume=High	Begin=169.219|End=170.02	_	_	_	_
66-0	PKP026	66	col	col	linguistic	_	Begin=171.615	_	_	_	_
66-1	PKP026	66	di[stanziame:nto]	distanziamento	linguistic	_	End=173.056	10x1	_	_	2-14(10)
67-0	PKP025	67	[LEI	lei	linguistic	Volume=High	Begin=171.93	_	_	_	0-3(10)
67-1	PKP025	67	mi	mi	linguistic	_	_	_	_	_	0-2(10)
67-2	PKP025	67	sa	sa	linguistic	_	_	_	_	_	0-2(10)
67-3	PKP025	67	che:]	che	linguistic	_	_	2x1	_	_	0-3(10)
67-4	PKP025	67	vuole	vuole	linguistic	_	_	_	_	_	_
67-5	PKP025	67	solo	solo	linguistic	_	_	_	_	_	_
67-6	PKP025	67	i	i	linguistic	_	_	_	_	_	_
67-7	PKP025	67	due::	due	linguistic	_	_	2x2	_	_	_
67-8	PKP025	67	testimoni	testimoni	linguistic	_	_	_	_	_	_
67-9	PKP025	67	e	e	linguistic	_	_	_	_	_	_
67-10	PKP025	67	basta	basta	linguistic	_	End=175.744	_	_	_	_
68-0	PKP026	68	>allora	allora	linguistic	_	Begin=176.23	_	Fast=0-6	_	_
68-1	PKP026	68	devi	devi	linguistic	_	_	_	Fast=0-4	_	_
68-2	PKP026	68	andare	andare	linguistic	_	_	_	Fast=0-6	_	_
68-3	PKP026	68	solo<	solo	linguistic	_	_	_	Fast=0-4	_	_
68-4	PKP026	68	a	a	linguistic	_	_	_	_	_	_
68-5	PKP026	68	pranzo	pranzo	linguistic	_	End=177.88	_	_	_	_
69-0	PKP025	69	e	e	linguistic	_	Begin=180.592	_	_	_	_
